max # buckets,actual # buckets,overall err,weighted res. consumption,latency (cycles),LUTs (%),FFs (%),BRAM (%),DSPs (%),(bucket type : per bucket err)
18,18,10027.477345037836,0.07610044825548937,18,16.701923076923077,13.024038461538462,0.0,0.0,(<class '__main__.CoarseGrainedSimpleBucket'> : 27061.942708239763) (<class '__main__.CoarseGrainedSimpleBucket'> : 4040.9914449340304) (<class '__main__.CoarseGrainedSimpleBucket'> : 19187.959380455566) (<class '__main__.CoarseGrainedSimpleBucket'> : 16341.965402861351) (<class '__main__.CoarseGrainedSimpleBucket'> : 2118.9955144037726) (<class '__main__.CoarseGrainedSimpleBucket'> : 1016.9978477184027) (<class '__main__.CoarseGrainedSimpleBucket'> : 2367.9949879152887) (<class '__main__.CoarseGrainedSimpleBucket'> : 9124.980683756676) (<class '__main__.CoarseGrainedSimpleBucket'> : 17305.96336635756) (<class '__main__.CoarseGrainedSimpleBucket'> : 4070.9913823712) (<class '__main__.CoarseGrainedSimpleBucket'> : 1209.9974390653183) (<class '__main__.CoarseGrainedSimpleBucket'> : 2965.993721069598) (<class '__main__.CoarseGrainedSimpleBucket'> : 1666.9964714884984) (<class '__main__.CoarseGrainedSimpleBucket'> : 749.9984130462642) (<class '__main__.CoarseGrainedSimpleBucket'> : 723.9984680973611) (<class '__main__.CoarseGrainedSimpleBucket'> : 701.9985146790585) (<class '__main__.CoarseGrainedSimpleBucket'> : 680.998559143406) (<class '__main__.CoarseGrainedSimpleBucket'> : 661.9985993760195) 
19,19,9682.626533856614,0.08032825093634988,19,17.629807692307693,13.747596153846153,0.0,0.0,(<class '__main__.CoarseGrainedSimpleBucket'> : 26861.939972458535) (<class '__main__.CoarseGrainedSimpleBucket'> : 3832.991434537984) (<class '__main__.CoarseGrainedSimpleBucket'> : 15178.966084272133) (<class '__main__.CoarseGrainedSimpleBucket'> : 19815.955717067645) (<class '__main__.CoarseGrainedSimpleBucket'> : 2778.9937901108897) (<class '__main__.CoarseGrainedSimpleBucket'> : 987.997792958253) (<class '__main__.CoarseGrainedSimpleBucket'> : 914.997956111719) (<class '__main__.CoarseGrainedSimpleBucket'> : 5402.9879265974) (<class '__main__.CoarseGrainedSimpleBucket'> : 17143.96169269694) (<class '__main__.CoarseGrainedSimpleBucket'> : 8447.981125028384) (<class '__main__.CoarseGrainedSimpleBucket'> : 1787.99600551506) (<class '__main__.CoarseGrainedSimpleBucket'> : 1630.996355905134) (<class '__main__.CoarseGrainedSimpleBucket'> : 3023.993242619381) (<class '__main__.CoarseGrainedSimpleBucket'> : 871.9980522311936) (<class '__main__.CoarseGrainedSimpleBucket'> : 703.9984276922848) (<class '__main__.CoarseGrainedSimpleBucket'> : 682.9984746268435) (<class '__main__.CoarseGrainedSimpleBucket'> : 660.9985237963813) (<class '__main__.CoarseGrainedSimpleBucket'> : 643.998561791024) (<class '__main__.CoarseGrainedSimpleBucket'> : 626.9985997887961) 
20,20,9106.397473694471,0.0845560536172104,20,18.557692307692307,14.471153846153847,0.0,0.0,(<class '__main__.CoarseGrainedSimpleBucket'> : 26672.93725775171) (<class '__main__.CoarseGrainedSimpleBucket'> : 3646.991421328299) (<class '__main__.CoarseGrainedSimpleBucket'> : 12954.96953169041) (<class '__main__.CoarseGrainedSimpleBucket'> : 19379.95441232042) (<class '__main__.CoarseGrainedSimpleBucket'> : 5553.986936934238) (<class '__main__.CoarseGrainedSimpleBucket'> : 959.9977426742795) (<class '__main__.CoarseGrainedSimpleBucket'> : 889.9979073567189) (<class '__main__.CoarseGrainedSimpleBucket'> : 3350.9921185931116) (<class '__main__.CoarseGrainedSimpleBucket'> : 12088.971567681365) (<class '__main__.CoarseGrainedSimpleBucket'> : 13068.969262811894) (<class '__main__.CoarseGrainedSimpleBucket'> : 3946.9907166147436) (<class '__main__.CoarseGrainedSimpleBucket'> : 1096.9974203672198) (<class '__main__.CoarseGrainedSimpleBucket'> : 2244.9947196309076) (<class '__main__.CoarseGrainedSimpleBucket'> : 2316.9945502508945) (<class '__main__.CoarseGrainedSimpleBucket'> : 685.9983872846051) (<class '__main__.CoarseGrainedSimpleBucket'> : 663.9984390420649) (<class '__main__.CoarseGrainedSimpleBucket'> : 644.9984837416894) (<class '__main__.CoarseGrainedSimpleBucket'> : 626.9985260887019) (<class '__main__.CoarseGrainedSimpleBucket'> : 609.9985660831027) (<class '__main__.CoarseGrainedSimpleBucket'> : 594.9986013755703) 
21,21,8720.324503495738,0.08878385629807092,21,19.485576923076923,15.194711538461538,0.0,0.0,(<class '__main__.CoarseGrainedSimpleBucket'> : 26080.935583165516) (<class '__main__.CoarseGrainedSimpleBucket'> : 3892.990384924584) (<class '__main__.CoarseGrainedSimpleBucket'> : 12611.968855807789) (<class '__main__.CoarseGrainedSimpleBucket'> : 14336.964589418043) (<class '__main__.CoarseGrainedSimpleBucket'> : 10955.972941909295) (<class '__main__.CoarseGrainedSimpleBucket'> : 1022.9974741829399) (<class '__main__.CoarseGrainedSimpleBucket'> : 866.9978595398705) (<class '__main__.CoarseGrainedSimpleBucket'> : 1449.9964200238946) (<class '__main__.CoarseGrainedSimpleBucket'> : 5386.986695273078) (<class '__main__.CoarseGrainedSimpleBucket'> : 18035.955457607066) (<class '__main__.CoarseGrainedSimpleBucket'> : 6459.9840474861085) (<class '__main__.CoarseGrainedSimpleBucket'> : 1887.995338180488) (<class '__main__.CoarseGrainedSimpleBucket'> : 1058.9973852590826) (<class '__main__.CoarseGrainedSimpleBucket'> : 2765.9931686300633) (<class '__main__.CoarseGrainedSimpleBucket'> : 1557.996152661789) (<class '__main__.CoarseGrainedSimpleBucket'> : 646.9984029880072) (<class '__main__.CoarseGrainedSimpleBucket'> : 628.9984474523783) (<class '__main__.CoarseGrainedSimpleBucket'> : 609.9984943869922) (<class '__main__.CoarseGrainedSimpleBucket'> : 594.9985314406348) (<class '__main__.CoarseGrainedSimpleBucket'> : 579.9985684942774) (<class '__main__.CoarseGrainedSimpleBucket'> : 566.9986006108911) 
22,22,8194.408063264253,0.09301165897893145,22,20.41346153846154,15.91826923076923,0.0,0.0,(<class '__main__.CoarseGrainedSimpleBucket'> : 25408.934254847856) (<class '__main__.CoarseGrainedSimpleBucket'> : 4243.989019309164) (<class '__main__.CoarseGrainedSimpleBucket'> : 12294.968193343973) (<class '__main__.CoarseGrainedSimpleBucket'> : 12561.96749673559) (<class '__main__.CoarseGrainedSimpleBucket'> : 12522.967598137699) (<class '__main__.CoarseGrainedSimpleBucket'> : 1621.9958037723366) (<class '__main__.CoarseGrainedSimpleBucket'> : 844.9978145456303) (<class '__main__.CoarseGrainedSimpleBucket'> : 791.9979517026246) (<class '__main__.CoarseGrainedSimpleBucket'> : 4144.989275783681) (<class '__main__.CoarseGrainedSimpleBucket'> : 13996.963788381556) (<class '__main__.CoarseGrainedSimpleBucket'> : 10133.973783159225) (<class '__main__.CoarseGrainedSimpleBucket'> : 3844.990052269431) (<class '__main__.CoarseGrainedSimpleBucket'> : 1001.997408250383) (<class '__main__.CoarseGrainedSimpleBucket'> : 1649.9957313700688) (<class '__main__.CoarseGrainedSimpleBucket'> : 2609.9932470501535) (<class '__main__.CoarseGrainedSimpleBucket'> : 875.9977343542241) (<class '__main__.CoarseGrainedSimpleBucket'> : 613.9984123389874) (<class '__main__.CoarseGrainedSimpleBucket'> : 595.9984589207286) (<class '__main__.CoarseGrainedSimpleBucket'> : 580.9984977388464) (<class '__main__.CoarseGrainedSimpleBucket'> : 565.998536556964) (<class '__main__.CoarseGrainedSimpleBucket'> : 551.9985727872072) (<class '__main__.CoarseGrainedSimpleBucket'> : 540.9986012574467) 
23,23,8132.26217609942,0.09723946165979196,23,21.341346153846157,16.641826923076923,0.0,0.0,(<class '__main__.CoarseGrainedSimpleBucket'> : 24798.932916932168) (<class '__main__.CoarseGrainedSimpleBucket'> : 4556.987673518496) (<class '__main__.CoarseGrainedSimpleBucket'> : 11997.967551358477) (<class '__main__.CoarseGrainedSimpleBucket'> : 10973.970315772873) (<class '__main__.CoarseGrainedSimpleBucket'> : 13917.962351034766) (<class '__main__.CoarseGrainedSimpleBucket'> : 2178.994106069114) (<class '__main__.CoarseGrainedSimpleBucket'> : 823.9977720210777) (<class '__main__.CoarseGrainedSimpleBucket'> : 772.9979100015576) (<class '__main__.CoarseGrainedSimpleBucket'> : 2392.9935281639982) (<class '__main__.CoarseGrainedSimpleBucket'> : 4874.986813363576) (<class '__main__.CoarseGrainedSimpleBucket'> : 18765.949240957045) (<class '__main__.CoarseGrainedSimpleBucket'> : 4827.986941105946) (<class '__main__.CoarseGrainedSimpleBucket'> : 1968.994675180369) (<class '__main__.CoarseGrainedSimpleBucket'> : 944.9974446556255) (<class '__main__.CoarseGrainedSimpleBucket'> : 2183.994092627092) (<class '__main__.CoarseGrainedSimpleBucket'> : 2130.994236023236) (<class '__main__.CoarseGrainedSimpleBucket'> : 599.998378052989) (<class '__main__.CoarseGrainedSimpleBucket'> : 582.9984240464823) (<class '__main__.CoarseGrainedSimpleBucket'> : 566.998467334476) (<class '__main__.CoarseGrainedSimpleBucket'> : 552.9985052114704) (<class '__main__.CoarseGrainedSimpleBucket'> : 539.9985403829653) (<class '__main__.CoarseGrainedSimpleBucket'> : 527.9985728450994) (<class '__main__.CoarseGrainedSimpleBucket'> : 516.9986026094562) 
24,24,7659.106851237227,0.1014672643406525,24,22.26923076923077,17.365384615384617,0.0,0.0,(<class '__main__.CoarseGrainedSimpleBucket'> : 24231.931601316704) (<class '__main__.CoarseGrainedSimpleBucket'> : 4848.986313398059) (<class '__main__.CoarseGrainedSimpleBucket'> : 11717.966931356503) (<class '__main__.CoarseGrainedSimpleBucket'> : 9491.973209271013) (<class '__main__.CoarseGrainedSimpleBucket'> : 15219.957038294924) (<class '__main__.CoarseGrainedSimpleBucket'> : 2697.992384600945) (<class '__main__.CoarseGrainedSimpleBucket'> : 804.9977287901628) (<class '__main__.CoarseGrainedSimpleBucket'> : 754.9978699467719) (<class '__main__.CoarseGrainedSimpleBucket'> : 754.9978700402531) (<class '__main__.CoarseGrainedSimpleBucket'> : 4762.986556208108) (<class '__main__.CoarseGrainedSimpleBucket'> : 13771.961131776021) (<class '__main__.CoarseGrainedSimpleBucket'> : 9508.973164576642) (<class '__main__.CoarseGrainedSimpleBucket'> : 3759.989387915214) (<class '__main__.CoarseGrainedSimpleBucket'> : 922.9973956605655) (<class '__main__.CoarseGrainedSimpleBucket'> : 1148.9967576670913) (<class '__main__.CoarseGrainedSimpleBucket'> : 2414.993183646717) (<class '__main__.CoarseGrainedSimpleBucket'> : 1474.9958373700756) (<class '__main__.CoarseGrainedSimpleBucket'> : 569.9983922262252) (<class '__main__.CoarseGrainedSimpleBucket'> : 554.998434573208) (<class '__main__.CoarseGrainedSimpleBucket'> : 540.9984740970584) (<class '__main__.CoarseGrainedSimpleBucket'> : 527.9985107977768) (<class '__main__.CoarseGrainedSimpleBucket'> : 516.9985418522308) (<class '__main__.CoarseGrainedSimpleBucket'> : 504.99857572981693) (<class '__main__.CoarseGrainedSimpleBucket'> : 494.99860396507995) 
25,25,7541.572747213024,0.105695067021513,25,23.197115384615387,18.088942307692307,0.0,0.0,(<class '__main__.CoarseGrainedSimpleBucket'> : 23721.93025127522) (<class '__main__.CoarseGrainedSimpleBucket'> : 5104.984990394523) (<class '__main__.CoarseGrainedSimpleBucket'> : 6048.982220685267) (<class '__main__.CoarseGrainedSimpleBucket'> : 12503.96323998296) (<class '__main__.CoarseGrainedSimpleBucket'> : 15274.955086747852) (<class '__main__.CoarseGrainedSimpleBucket'> : 5351.984265306151) (<class '__main__.CoarseGrainedSimpleBucket'> : 786.9976870946372) (<class '__main__.CoarseGrainedSimpleBucket'> : 738.9978282509722) (<class '__main__.CoarseGrainedSimpleBucket'> : 696.9979517627654) (<class '__main__.CoarseGrainedSimpleBucket'> : 3179.9906511809772) (<class '__main__.CoarseGrainedSimpleBucket'> : 5651.98338342335) (<class '__main__.CoarseGrainedSimpleBucket'> : 17331.94904469262) (<class '__main__.CoarseGrainedSimpleBucket'> : 4306.987337211715) (<class '__main__.CoarseGrainedSimpleBucket'> : 2036.9940122900725) (<class '__main__.CoarseGrainedSimpleBucket'> : 873.9974312412259) (<class '__main__.CoarseGrainedSimpleBucket'> : 1665.9951022342807) (<class '__main__.CoarseGrainedSimpleBucket'> : 2293.993255456589) (<class '__main__.CoarseGrainedSimpleBucket'> : 878.9974165875815) (<class '__main__.CoarseGrainedSimpleBucket'> : 543.9984016938831) (<class '__main__.CoarseGrainedSimpleBucket'> : 528.9984458053676) (<class '__main__.CoarseGrainedSimpleBucket'> : 517.9984781537895) (<class '__main__.CoarseGrainedSimpleBucket'> : 504.9985163837427) (<class '__main__.CoarseGrainedSimpleBucket'> : 494.99854579139895) (<class '__main__.CoarseGrainedSimpleBucket'> : 483.99857813982084) (<class '__main__.CoarseGrainedSimpleBucket'> : 474.99860461081505) 
26,26,7160.287643261318,0.10992286970237353,26,24.125,18.8125,0.0,0.0,(<class '__main__.CoarseGrainedSimpleBucket'> : 23191.929082330418) (<class '__main__.CoarseGrainedSimpleBucket'> : 5387.983524999833) (<class '__main__.CoarseGrainedSimpleBucket'> : 2815.9913891279098) (<class '__main__.CoarseGrainedSimpleBucket'> : 12244.962563282772) (<class '__main__.CoarseGrainedSimpleBucket'> : 14393.955984596781) (<class '__main__.CoarseGrainedSimpleBucket'> : 9272.971646818673) (<class '__main__.CoarseGrainedSimpleBucket'> : 1279.9960867909722) (<class '__main__.CoarseGrainedSimpleBucket'> : 721.997793372167) (<class '__main__.CoarseGrainedSimpleBucket'> : 682.9979126493473) (<class '__main__.CoarseGrainedSimpleBucket'> : 1649.9949562546115) (<class '__main__.CoarseGrainedSimpleBucket'> : 4355.986680676257) (<class '__main__.CoarseGrainedSimpleBucket'> : 13584.958464922262) (<class '__main__.CoarseGrainedSimpleBucket'> : 8983.972534338018) (<class '__main__.CoarseGrainedSimpleBucket'> : 3687.9887238250317) (<class '__main__.CoarseGrainedSimpleBucket'> : 854.9973866063983) (<class '__main__.CoarseGrainedSimpleBucket'> : 828.9974661245185) (<class '__main__.CoarseGrainedSimpleBucket'> : 2139.9934566805555) (<class '__main__.CoarseGrainedSimpleBucket'> : 1986.9939246129072) (<class '__main__.CoarseGrainedSimpleBucket'> : 531.9983744611508) (<class '__main__.CoarseGrainedSimpleBucket'> : 518.9984142203324) (<class '__main__.CoarseGrainedSimpleBucket'> : 506.99845092111553) (<class '__main__.CoarseGrainedSimpleBucket'> : 494.9984876218986) (<class '__main__.CoarseGrainedSimpleBucket'> : 484.9985182058846) (<class '__main__.CoarseGrainedSimpleBucket'> : 473.9985518482691) (<class '__main__.CoarseGrainedSimpleBucket'> : 464.9985793738564) (<class '__main__.CoarseGrainedSimpleBucket'> : 456.99860384531513) 
27,27,6966.946742011394,0.11415067238323404,27,25.052884615384613,19.536057692307693,0.0,0.0,(<class '__main__.CoarseGrainedSimpleBucket'> : 22732.92781270727) (<class '__main__.CoarseGrainedSimpleBucket'> : 5621.9821482249745) (<class '__main__.CoarseGrainedSimpleBucket'> : 2747.9912739099273) (<class '__main__.CoarseGrainedSimpleBucket'> : 11994.961917665567) (<class '__main__.CoarseGrainedSimpleBucket'> : 12327.960853134015) (<class '__main__.CoarseGrainedSimpleBucket'> : 11206.964414156022) (<class '__main__.CoarseGrainedSimpleBucket'> : 1759.994411793199) (<class '__main__.CoarseGrainedSimpleBucket'> : 706.9977561420278) (<class '__main__.CoarseGrainedSimpleBucket'> : 668.9978768307794) (<class '__main__.CoarseGrainedSimpleBucket'> : 635.9979816394322) (<class '__main__.CoarseGrainedSimpleBucket'> : 3841.9878008361097) (<class '__main__.CoarseGrainedSimpleBucket'> : 7014.977728128706) (<class '__main__.CoarseGrainedSimpleBucket'> : 15293.95144102309) (<class '__main__.CoarseGrainedSimpleBucket'> : 3987.987337373995) (<class '__main__.CoarseGrainedSimpleBucket'> : 2094.9933491591387) (<class '__main__.CoarseGrainedSimpleBucket'> : 812.997419483931) (<class '__main__.CoarseGrainedSimpleBucket'> : 1219.9961269063597) (<class '__main__.CoarseGrainedSimpleBucket'> : 2142.9931954887766) (<class '__main__.CoarseGrainedSimpleBucket'> : 1410.9955203163895) (<class '__main__.CoarseGrainedSimpleBucket'> : 508.99838498881496) (<class '__main__.CoarseGrainedSimpleBucket'> : 496.9984231011734) (<class '__main__.CoarseGrainedSimpleBucket'> : 484.99846121353175) (<class '__main__.CoarseGrainedSimpleBucket'> : 474.9984929738305) (<class '__main__.CoarseGrainedSimpleBucket'> : 465.99852155809924) (<class '__main__.CoarseGrainedSimpleBucket'> : 455.9985533183979) (<class '__main__.CoarseGrainedSimpleBucket'> : 446.99858190266673) (<class '__main__.CoarseGrainedSimpleBucket'> : 439.99860413930907) 
28,28,6700.129303626388,0.11837847506409456,28,25.98076923076923,20.259615384615383,0.0,0.0,(<class '__main__.CoarseGrainedSimpleBucket'> : 22302.92655556141) (<class '__main__.CoarseGrainedSimpleBucket'> : 5837.980775667083) (<class '__main__.CoarseGrainedSimpleBucket'> : 2685.99115496211) (<class '__main__.CoarseGrainedSimpleBucket'> : 11758.961284766701) (<class '__main__.CoarseGrainedSimpleBucket'> : 11031.963671990685) (<class '__main__.CoarseGrainedSimpleBucket'> : 12376.959242424553) (<class '__main__.CoarseGrainedSimpleBucket'> : 2213.9927095049834) (<class '__main__.CoarseGrainedSimpleBucket'> : 692.997719147145) (<class '__main__.CoarseGrainedSimpleBucket'> : 655.9978410122073) (<class '__main__.CoarseGrainedSimpleBucket'> : 622.9979497026684) (<class '__main__.CoarseGrainedSimpleBucket'> : 2412.9920554799382) (<class '__main__.CoarseGrainedSimpleBucket'> : 4011.986789131564) (<class '__main__.CoarseGrainedSimpleBucket'> : 13428.955783900066) (<class '__main__.CoarseGrainedSimpleBucket'> : 8532.971907393094) (<class '__main__.CoarseGrainedSimpleBucket'> : 3624.988063956108) (<class '__main__.CoarseGrainedSimpleBucket'> : 796.99737660751) (<class '__main__.CoarseGrainedSimpleBucket'> : 773.9974523614676) (<class '__main__.CoarseGrainedSimpleBucket'> : 1679.994468414249) (<class '__main__.CoarseGrainedSimpleBucket'> : 2047.9932563667319) (<class '__main__.CoarseGrainedSimpleBucket'> : 880.9971000044369) (<class '__main__.CoarseGrainedSimpleBucket'> : 486.99839763383653) (<class '__main__.CoarseGrainedSimpleBucket'> : 476.99843057044836) (<class '__main__.CoarseGrainedSimpleBucket'> : 465.9984668007214) (<class '__main__.CoarseGrainedSimpleBucket'> : 455.99849973733325) (<class '__main__.CoarseGrainedSimpleBucket'> : 447.9985260866227) (<class '__main__.CoarseGrainedSimpleBucket'> : 438.99855572957335) (<class '__main__.CoarseGrainedSimpleBucket'> : 430.99858207886285) (<class '__main__.CoarseGrainedSimpleBucket'> : 423.9986051390853) 
29,29,6511.556973260462,0.12260627774495508,29,26.908653846153847,20.983173076923077,0.0,0.0,(<class '__main__.CoarseGrainedSimpleBucket'> : 21902.92529736891) (<class '__main__.CoarseGrainedSimpleBucket'> : 6050.9793625672855) (<class '__main__.CoarseGrainedSimpleBucket'> : 2611.991091518582) (<class '__main__.CoarseGrainedSimpleBucket'> : 11535.960663121225) (<class '__main__.CoarseGrainedSimpleBucket'> : 9807.966550233423) (<class '__main__.CoarseGrainedSimpleBucket'> : 13482.954013859971) (<class '__main__.CoarseGrainedSimpleBucket'> : 2641.990989116329) (<class '__main__.CoarseGrainedSimpleBucket'> : 679.9976820305374) (<class '__main__.CoarseGrainedSimpleBucket'> : 642.9978082481535) (<class '__main__.CoarseGrainedSimpleBucket'> : 611.9979139980483) (<class '__main__.CoarseGrainedSimpleBucket'> : 1057.9963934475336) (<class '__main__.CoarseGrainedSimpleBucket'> : 3937.986569715738) (<class '__main__.CoarseGrainedSimpleBucket'> : 9213.968580864192) (<class '__main__.CoarseGrainedSimpleBucket'> : 12515.957319544115) (<class '__main__.CoarseGrainedSimpleBucket'> : 3712.987337468773) (<class '__main__.CoarseGrainedSimpleBucket'> : 2144.9926860251053) (<class '__main__.CoarseGrainedSimpleBucket'> : 759.9974091275833) (<class '__main__.CoarseGrainedSimpleBucket'> : 830.9971669467369) (<class '__main__.CoarseGrainedSimpleBucket'> : 2010.9931417280786) (<class '__main__.CoarseGrainedSimpleBucket'> : 1872.993612481799) (<class '__main__.CoarseGrainedSimpleBucket'> : 478.99836769920927) (<class '__main__.CoarseGrainedSimpleBucket'> : 467.99840522336547) (<class '__main__.CoarseGrainedSimpleBucket'> : 457.9984393362347) (<class '__main__.CoarseGrainedSimpleBucket'> : 447.9984734491039) (<class '__main__.CoarseGrainedSimpleBucket'> : 439.99850073939933) (<class '__main__.CoarseGrainedSimpleBucket'> : 430.99853144098165) (<class '__main__.CoarseGrainedSimpleBucket'> : 422.99855873127706) (<class '__main__.CoarseGrainedSimpleBucket'> : 415.99858261028555) (<class '__main__.CoarseGrainedSimpleBucket'> : 408.9986064940477) 
30,30,6267.6430378154055,0.12683408042581562,30,27.836538461538463,21.70673076923077,0.0,0.0,(<class '__main__.CoarseGrainedSimpleBucket'> : 21493.924164688367) (<class '__main__.CoarseGrainedSimpleBucket'> : 6313.977723273958) (<class '__main__.CoarseGrainedSimpleBucket'> : 2511.9911372076335) (<class '__main__.CoarseGrainedSimpleBucket'> : 11324.960051475708) (<class '__main__.CoarseGrainedSimpleBucket'> : 8645.969497594784) (<class '__main__.CoarseGrainedSimpleBucket'> : 12363.956376490109) (<class '__main__.CoarseGrainedSimpleBucket'> : 4853.982876089322) (<class '__main__.CoarseGrainedSimpleBucket'> : 1028.996370514536) (<class '__main__.CoarseGrainedSimpleBucket'> : 630.9977750213089) (<class '__main__.CoarseGrainedSimpleBucket'> : 599.997884417565) (<class '__main__.CoarseGrainedSimpleBucket'> : 573.9979761692639) (<class '__main__.CoarseGrainedSimpleBucket'> : 3066.989180232538) (<class '__main__.CoarseGrainedSimpleBucket'> : 3718.9868794753) (<class '__main__.CoarseGrainedSimpleBucket'> : 13293.953102175612) (<class '__main__.CoarseGrainedSimpleBucket'> : 8144.971270361899) (<class '__main__.CoarseGrainedSimpleBucket'> : 3532.9875360659153) (<class '__main__.CoarseGrainedSimpleBucket'> : 783.9972352058791) (<class '__main__.CoarseGrainedSimpleBucket'> : 726.9974362458059) (<class '__main__.CoarseGrainedSimpleBucket'> : 1275.995498959132) (<class '__main__.CoarseGrainedSimpleBucket'> : 1926.993201676547) (<class '__main__.CoarseGrainedSimpleBucket'> : 1358.9952060802093) (<class '__main__.CoarseGrainedSimpleBucket'> : 459.99837846517363) (<class '__main__.CoarseGrainedSimpleBucket'> : 449.9984137486908) (<class '__main__.CoarseGrainedSimpleBucket'> : 439.99844903793024) (<class '__main__.CoarseGrainedSimpleBucket'> : 431.99847726932177) (<class '__main__.CoarseGrainedSimpleBucket'> : 423.9985055007133) (<class '__main__.CoarseGrainedSimpleBucket'> : 415.9985337321048) (<class '__main__.CoarseGrainedSimpleBucket'> : 407.9985619634964) (<class '__main__.CoarseGrainedSimpleBucket'> : 401.99858313704004) (<class '__main__.CoarseGrainedSimpleBucket'> : 394.99860784442046) 
31,31,6003.671307699254,0.13106188310667613,31,28.76442307692308,22.43028846153846,0.0,0.0,(<class '__main__.CoarseGrainedSimpleBucket'> : 21135.922942524438) (<class '__main__.CoarseGrainedSimpleBucket'> : 6527.97620035935) (<class '__main__.CoarseGrainedSimpleBucket'> : 2421.991170042981) (<class '__main__.CoarseGrainedSimpleBucket'> : 11124.959449450382) (<class '__main__.CoarseGrainedSimpleBucket'> : 7086.974165620689) (<class '__main__.CoarseGrainedSimpleBucket'> : 10486.961765671133) (<class '__main__.CoarseGrainedSimpleBucket'> : 8131.9703550439) (<class '__main__.CoarseGrainedSimpleBucket'> : 1451.9947070460319) (<class '__main__.CoarseGrainedSimpleBucket'> : 619.9977409679775) (<class '__main__.CoarseGrainedSimpleBucket'> : 589.9978503642016) (<class '__main__.CoarseGrainedSimpleBucket'> : 562.9979488208032) (<class '__main__.CoarseGrainedSimpleBucket'> : 1788.993479619178) (<class '__main__.CoarseGrainedSimpleBucket'> : 3654.986675494528) (<class '__main__.CoarseGrainedSimpleBucket'> : 11127.959436934674) (<class '__main__.CoarseGrainedSimpleBucket'> : 10104.963166587133) (<class '__main__.CoarseGrainedSimpleBucket'> : 3470.987346692008) (<class '__main__.CoarseGrainedSimpleBucket'> : 2188.9920212562906) (<class '__main__.CoarseGrainedSimpleBucket'> : 712.9974018396832) (<class '__main__.CoarseGrainedSimpleBucket'> : 694.9974674774176) (<class '__main__.CoarseGrainedSimpleBucket'> : 1690.9938356435414) (<class '__main__.CoarseGrainedSimpleBucket'> : 1847.993263117596) (<class '__main__.CoarseGrainedSimpleBucket'> : 882.996781998607) (<class '__main__.CoarseGrainedSimpleBucket'> : 441.99839004636925) (<class '__main__.CoarseGrainedSimpleBucket'> : 432.99842286535613) (<class '__main__.CoarseGrainedSimpleBucket'> : 424.9984520377889) (<class '__main__.CoarseGrainedSimpleBucket'> : 415.9984848567758) (<class '__main__.CoarseGrainedSimpleBucket'> : 408.99851038265444) (<class '__main__.CoarseGrainedSimpleBucket'> : 401.99853590853314) (<class '__main__.CoarseGrainedSimpleBucket'> : 393.99856508096593) (<class '__main__.CoarseGrainedSimpleBucket'> : 387.99858696029054) (<class '__main__.CoarseGrainedSimpleBucket'> : 382.99860519814723) 
32,32,5938.056177539044,0.13528968578753664,32,29.69230769230769,23.153846153846153,0.0,0.0,(<class '__main__.CoarseGrainedSimpleBucket'> : 20791.92175180414) (<class '__main__.CoarseGrainedSimpleBucket'> : 6738.974638388011) (<class '__main__.CoarseGrainedSimpleBucket'> : 2332.991220214718) (<class '__main__.CoarseGrainedSimpleBucket'> : 10934.958856800455) (<class '__main__.CoarseGrainedSimpleBucket'> : 3900.985320521913) (<class '__main__.CoarseGrainedSimpleBucket'> : 11353.957269817816) (<class '__main__.CoarseGrainedSimpleBucket'> : 10300.961234929155) (<class '__main__.CoarseGrainedSimpleBucket'> : 1853.9930231026242) (<class '__main__.CoarseGrainedSimpleBucket'> : 608.9977094998388) (<class '__main__.CoarseGrainedSimpleBucket'> : 578.997822425073) (<class '__main__.CoarseGrainedSimpleBucket'> : 553.9979165294346) (<class '__main__.CoarseGrainedSimpleBucket'> : 572.997845174351) (<class '__main__.CoarseGrainedSimpleBucket'> : 3593.986475269818) (<class '__main__.CoarseGrainedSimpleBucket'> : 4019.984873119005) (<class '__main__.CoarseGrainedSimpleBucket'> : 12623.952497910563) (<class '__main__.CoarseGrainedSimpleBucket'> : 7805.97063147393) (<class '__main__.CoarseGrainedSimpleBucket'> : 3314.9875257091985) (<class '__main__.CoarseGrainedSimpleBucket'> : 909.9965771162024) (<class '__main__.CoarseGrainedSimpleBucket'> : 683.9974271867536) (<class '__main__.CoarseGrainedSimpleBucket'> : 922.9965276061503) (<class '__main__.CoarseGrainedSimpleBucket'> : 1817.9931587454178) (<class '__main__.CoarseGrainedSimpleBucket'> : 1776.9933130753916) (<class '__main__.CoarseGrainedSimpleBucket'> : 438.9983494094987) (<class '__main__.CoarseGrainedSimpleBucket'> : 425.9983983437668) (<class '__main__.CoarseGrainedSimpleBucket'> : 417.9984284571625) (<class '__main__.CoarseGrainedSimpleBucket'> : 408.9984623347327) (<class '__main__.CoarseGrainedSimpleBucket'> : 401.998488683954) (<class '__main__.CoarseGrainedSimpleBucket'> : 394.9985150331753) (<class '__main__.CoarseGrainedSimpleBucket'> : 388.9985376127174) (<class '__main__.CoarseGrainedSimpleBucket'> : 381.9985639620379) (<class '__main__.CoarseGrainedSimpleBucket'> : 374.9985903113584) (<class '__main__.CoarseGrainedSimpleBucket'> : 370.9986053733626) 
