max # buckets,actual # buckets,ground truth split strategy,algorithm_[first solution construction],overall err,weighted res. consumption,latency (cycles),LUTs (%),FFs (%),BRAM (%),DSPs (%),(bucket type : per bucket err)
18,18,width,simulated_annealing_histogram_first,0.24911003050434846,0.19507191764395823,42,90.17788461538461,21.54326923076923,98.0,100.0,(<class '__main__.FineGrainedBucket'> : 0.052266757355376774) (<class '__main__.FineGrainedBucket'> : 0.3843853631439589) (<class '__main__.FineGrainedBucket'> : 0.2829861726294577) (<class '__main__.FineGrainedBucket'> : 0.37084675829679903) (<class '__main__.FineGrainedBucket'> : 0.20068568067745352) (<class '__main__.FineGrainedBucket'> : 0.02498828948331407) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.25221466754806615) (<class '__main__.FineGrainedBucket'> : 0.8010393654116629) (<class '__main__.FineGrainedBucket'> : 0.052266757355376774) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) 
22,22,depth-count,greedy_avg_res_histogram,0.8302280818604727,0.243724745296365,85,98.25,30.521634615384613,84.0,33.33333333333333,(<class '__main__.FineGrainedBucket'> : 0.3846250147260457) (<class '__main__.FineGrainedBucket'> : 0.23384021966481464) (<class '__main__.FineGrainedBucket'> : 0.2415718123248551) (<class '__main__.FineGrainedBucket'> : 0.26919095102908275) (<class '__main__.FineGrainedBucket'> : 0.3022901095716292) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.3204876231387867) (<class '__main__.FineGrainedBucket'> : 0.3099191766410979) (<class '__main__.FineGrainedBucket'> : 0.2776482706747459) (<class '__main__.FineGrainedBucket'> : 0.2693106467018313) (<class '__main__.FineGrainedBucket'> : 0.41519347407568036) (<class '__main__.CoarseGrainedBloomBucket'> : 0.16496115822709617) (<class '__main__.FineGrainedBucket'> : 0.40681691213615984) (<class '__main__.FineGrainedBucket'> : 0.6808491430232952) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 1.3235198068219767) 
22,22,depth-count,simulated_annealing_histogram_last,0.9955715747473395,0.23690324600953822,79,98.46634615384615,28.92548076923077,100.0,100.0,(<class '__main__.CoarseGrainedDistinctBucket'> : 0.9961952407249459) (<class '__main__.FineGrainedBucket'> : 0.23384021966481464) (<class '__main__.FineGrainedBucket'> : 2.1818203279240884) (<class '__main__.FineGrainedBucket'> : 2.500556055450659) (<class '__main__.FineGrainedBucket'> : 0.3022901095716292) (<class '__main__.FineGrainedBucket'> : 2.3378282037415103) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.7110441310813118) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.3204876231387867) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.2776482706747459) (<class '__main__.FineGrainedBucket'> : 0.2693106467018313) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.2996859468349088) (<class '__main__.FineGrainedBucket'> : 0.40681691213615984) (<class '__main__.FineGrainedBucket'> : 0.6808491430232952) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 1.8216710799113272) (<class '__main__.FineGrainedBucket'> : 1.3235198068219767) 
22,22,depth-distinct,greedy_avg_res_histogram,2.0553419004151796,0.243724745296365,85,98.25,30.521634615384613,84.0,33.33333333333333,(<class '__main__.FineGrainedBucket'> : 0.3310039948174693) (<class '__main__.FineGrainedBucket'> : 0.357475250613471) (<class '__main__.FineGrainedBucket'> : 0.2439406531382605) (<class '__main__.FineGrainedBucket'> : 0.25274336830206573) (<class '__main__.FineGrainedBucket'> : 0.26518354132601274) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.27378729218396214) (<class '__main__.FineGrainedBucket'> : 0.2626942413963616) (<class '__main__.FineGrainedBucket'> : 0.28449761183038325) (<class '__main__.CoarseGrainedBloomBucket'> : 0.20331225042119105) (<class '__main__.FineGrainedBucket'> : 0.6698059420459033) (<class '__main__.FineGrainedBucket'> : 3.3173095816345004) 
22,22,depth-distinct,simulated_annealing_histogram_last,2.0905431186587693,0.23690323322590648,79,98.46634615384615,28.92548076923077,98.0,100.0,(<class '__main__.FineGrainedBucket'> : 0.3310039948174693) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.25274336830206573) (<class '__main__.CoarseGrainedDistinctBucket'> : 0.9726266043611457) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.6671481883377277) (<class '__main__.CoarseGrainedBloomBucket'> : 0.7047084471505414) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.27378729218396214) (<class '__main__.FineGrainedBucket'> : 0.2626942413963616) (<class '__main__.FineGrainedBucket'> : 0.28449761183038325) (<class '__main__.FineGrainedBucket'> : 0.6595241280149614) (<class '__main__.FineGrainedBucket'> : 0.6698059420459033) (<class '__main__.FineGrainedBucket'> : 3.3173095816345004) 
22,22,width,greedy_avg_res_histogram,0.6922687021891238,0.21142913946011554,52,84.48557692307692,26.663461538461537,84.0,60.0,(<class '__main__.FineGrainedBucket'> : 0.05075035554742847) (<class '__main__.FineGrainedBucket'> : 0.08951521315106867) (<class '__main__.FineGrainedBucket'> : 0.6823569368158009) (<class '__main__.FineGrainedBucket'> : 1.2425874847872866) (<class '__main__.CoarseGrainedBloomBucket'> : 0.8578772921813073) (<class '__main__.FineGrainedBucket'> : 0.20417281923058023) (<class '__main__.FineGrainedBucket'> : 0.07308886547886417) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.2980250453998056) (<class '__main__.FineGrainedBucket'> : 2.7609040382757) (<class '__main__.FineGrainedBucket'> : 0.1688937258501892) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.016917592107763765) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) 
23,23,depth-count,greedy_avg_res_histogram,0.6521052084369402,0.2273240872563657,89,85.61538461538461,29.97355769230769,88.0,33.33333333333333,(<class '__main__.FineGrainedBucket'> : 0.3799043143531118) (<class '__main__.FineGrainedBucket'> : 0.23109737028016722) (<class '__main__.FineGrainedBucket'> : 0.23620237184342088) (<class '__main__.FineGrainedBucket'> : 0.2673092198756351) (<class '__main__.FineGrainedBucket'> : 0.28625128703833574) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.3200106180399791) (<class '__main__.FineGrainedBucket'> : 0.29788080779066756) (<class '__main__.FineGrainedBucket'> : 0.2652423753397707) (<class '__main__.FineGrainedBucket'> : 0.28572797426553154) (<class '__main__.FineGrainedBucket'> : 0.6334247007762954) (<class '__main__.FineGrainedBucket'> : 0.4671692936002826) (<class '__main__.FineGrainedBucket'> : 0.4333890711087691) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.8386999628974939) 
23,23,depth-count,simulated_annealing_histogram_last,0.6513899854339213,0.22732415756634014,89,85.61538461538461,29.97355769230769,99.0,33.33333333333333,(<class '__main__.FineGrainedBucket'> : 0.3799043143531118) (<class '__main__.FineGrainedBucket'> : 0.23109737028016722) (<class '__main__.FineGrainedBucket'> : 0.23620237184342088) (<class '__main__.FineGrainedBucket'> : 0.2673092198756351) (<class '__main__.FineGrainedBucket'> : 0.28625128703833574) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.3200106180399791) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.2652423753397707) (<class '__main__.FineGrainedBucket'> : 0.28572797426553154) (<class '__main__.FineGrainedBucket'> : 0.6334247007762954) (<class '__main__.FineGrainedBucket'> : 0.4671692936002826) (<class '__main__.FineGrainedBucket'> : 0.4333890711087691) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.8386999628974939) 
23,23,depth-distinct,greedy_avg_res_histogram,2.1101129840599393,0.21502822779286299,92,74.97115384615385,29.85576923076923,92.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.32272062400664) (<class '__main__.FineGrainedBucket'> : 0.34568317191600745) (<class '__main__.FineGrainedBucket'> : 0.24785771543160828) (<class '__main__.FineGrainedBucket'> : 0.24726988782620352) (<class '__main__.FineGrainedBucket'> : 0.2643204870329197) (<class '__main__.FineGrainedBucket'> : 0.27420424855354086) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.2584569596664017) (<class '__main__.FineGrainedBucket'> : 0.2667882127948971) (<class '__main__.FineGrainedBucket'> : 0.2543226031135516) (<class '__main__.FineGrainedBucket'> : 0.7253505430740762) (<class '__main__.FineGrainedBucket'> : 0.6581801973712729) (<class '__main__.FineGrainedBucket'> : 3.346736219420699) 
23,23,depth-distinct,simulated_annealing_histogram_last,2.155955745609507,0.24485363585405753,83,97.9423076923077,30.853365384615383,99.0,100.0,(<class '__main__.FineGrainedBucket'> : 0.32272062400664) (<class '__main__.FineGrainedBucket'> : 0.34568317191600745) (<class '__main__.FineGrainedBucket'> : 0.24785771543160828) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.2643204870329197) (<class '__main__.FineGrainedBucket'> : 0.27420424855354086) (<class '__main__.FineGrainedBucket'> : 2.2875788075133867) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.6682039129713007) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.2584569596664017) (<class '__main__.CoarseGrainedDistinctBucket'> : 0.9719769384492103) (<class '__main__.FineGrainedBucket'> : 0.2543226031135516) (<class '__main__.CoarseGrainedDistinctBucket'> : 1.0003828568161686) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 3.346736219420699) 
