max # buckets,actual # buckets,ground truth split strategy,algorithm,overall err,weighted res. consumption,latency (cycles),LUTs (%),FFs (%),BRAM (%),DSPs (%),(bucket type : per bucket err)
5,5,depth-distinct,greedy_avg_res_histogram,1.5193991746580602,0.16088212018884185,11,95.91346153846155,12.382211538461538,30.0,100.0,(<class '__main__.CoarseGrainedBloomBucket'> : 2.0437301509267534) (<class '__main__.CoarseGrainedBloomBucket'> : 0.1155075255839714) (<class '__main__.FineGrainedBucket'> : 0.1378846040447593) (<class '__main__.FineGrainedBucket'> : 0.12848196009550578) (<class '__main__.CoarseGrainedBloomBucket'> : 0.12248894938042597)
5,5,depth-distinct,simulated_annealing_histogram_middle,1.5193866789734698,0.16088212018884185,11,95.91346153846155,12.382211538461538,30.0,100.0,(<class '__main__.CoarseGrainedBloomBucket'> : 2.0437301509267534) (<class '__main__.CoarseGrainedBloomBucket'> : 0.1155075255839714) (<class '__main__.CoarseGrainedBloomBucket'> : 0.11398908127855421) (<class '__main__.FineGrainedBucket'> : 0.12848196009550578) (<class '__main__.FineGrainedBucket'> : 0.12671137035186955)
5,5,depth-distinct,simulated_annealing_histogram_last,1.5193866789734698,0.16088212018884185,11,95.91346153846155,12.382211538461538,30.0,100.0,(<class '__main__.CoarseGrainedBloomBucket'> : 2.0437301509267534) (<class '__main__.CoarseGrainedBloomBucket'> : 0.1155075255839714) (<class '__main__.CoarseGrainedBloomBucket'> : 0.11398908127855421) (<class '__main__.FineGrainedBucket'> : 0.12848196009550578) (<class '__main__.FineGrainedBucket'> : 0.12671137035186955)
5,5,depth-distinct,simulated_annealing_histogram_random,1.5193866789734698,0.16088212018884185,11,95.91346153846155,12.382211538461538,30.0,100.0,(<class '__main__.CoarseGrainedBloomBucket'> : 2.0437301509267534) (<class '__main__.CoarseGrainedBloomBucket'> : 0.1155075255839714) (<class '__main__.CoarseGrainedBloomBucket'> : 0.11398908127855421) (<class '__main__.FineGrainedBucket'> : 0.12848196009550578) (<class '__main__.FineGrainedBucket'> : 0.12671137035186955)
5,5,width,greedy_min_error_histogram,0.14288914653971438,0.11771529860160362,11,67.04326923076923,9.84375,30.0,66.66666666666666,(<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.20333613957131572) (<class '__main__.FineGrainedBucket'> : 0.24162867036374397) (<class '__main__.CoarseGrainedBloomBucket'> : 0.04854439080030845)
5,5,width,greedy_avg_res_histogram,0.14288914653971438,0.11771529860160362,11,67.04326923076923,9.84375,30.0,66.66666666666666,(<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.20333613957131572) (<class '__main__.FineGrainedBucket'> : 0.24162867036374397) (<class '__main__.CoarseGrainedBloomBucket'> : 0.04854439080030845)
5,5,width,simulated_annealing_histogram_first,0.14288914653971438,0.16088212018884185,11,95.91346153846155,12.382211538461538,30.0,100.0,(<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.20333613957131572) (<class '__main__.FineGrainedBucket'> : 0.24162867036374397) (<class '__main__.CoarseGrainedBloomBucket'> : 0.04854439080030845)
5,5,width,simulated_annealing_histogram_middle,0.14288914653971438,0.16088212018884185,11,95.91346153846155,12.382211538461538,30.0,100.0,(<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.20333613957131572) (<class '__main__.FineGrainedBucket'> : 0.24162867036374397) (<class '__main__.CoarseGrainedBloomBucket'> : 0.04854439080030845)
5,5,width,simulated_annealing_histogram_last,0.14288914653971438,0.16088212018884185,11,95.91346153846155,12.382211538461538,30.0,100.0,(<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.20333613957131572) (<class '__main__.FineGrainedBucket'> : 0.24162867036374397) (<class '__main__.CoarseGrainedBloomBucket'> : 0.04854439080030845)
5,5,width,simulated_annealing_histogram_random,0.14288914653971438,0.16088212018884185,11,95.91346153846155,12.382211538461538,30.0,100.0,(<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.20333613957131572) (<class '__main__.FineGrainedBucket'> : 0.24162867036374397) (<class '__main__.CoarseGrainedBloomBucket'> : 0.04854439080030845)
