max # buckets,actual # buckets,ground truth split strategy,algorithm,overall err,weighted res. consumption,latency (cycles),LUTs (%),FFs (%),BRAM (%),DSPs (%),(bucket type : per bucket err)
21,21,depth-distinct,greedy_avg_res_histogram,0.27510113257100466,0.23437569191406654,81,94.99038461538461,29.223557692307693,80.0,33.33333333333333,(<class '__main__.FineGrainedBucket'> : 0.23230534001018419) (<class '__main__.FineGrainedBucket'> : 0.2698110272734903) (<class '__main__.FineGrainedBucket'> : 0.22082464664862583) (<class '__main__.FineGrainedBucket'> : 0.2916783193980766) (<class '__main__.FineGrainedBucket'> : 0.2608836660374512) (<class '__main__.FineGrainedBucket'> : 0.2435592369965774) (<class '__main__.FineGrainedBucket'> : 0.2430820267378491) (<class '__main__.FineGrainedBucket'> : 0.22886563927454004) (<class '__main__.FineGrainedBucket'> : 0.21556843201225923) (<class '__main__.FineGrainedBucket'> : 0.2308114414877915) (<class '__main__.FineGrainedBucket'> : 0.3066359807496657) (<class '__main__.FineGrainedBucket'> : 0.29315688278600793) (<class '__main__.FineGrainedBucket'> : 0.25679280938886956) (<class '__main__.FineGrainedBucket'> : 0.25511972261077825) (<class '__main__.FineGrainedBucket'> : 0.2785032980900468) (<class '__main__.FineGrainedBucket'> : 0.2887889987755575) (<class '__main__.FineGrainedBucket'> : 0.24664201228709026) (<class '__main__.FineGrainedBucket'> : 0.24089716841186362) (<class '__main__.CoarseGrainedBloomBucket'> : 0.12562455717857465) (<class '__main__.FineGrainedBucket'> : 0.29446524414481484) (<class '__main__.FineGrainedBucket'> : 0.3271570982024133)
21,21,depth-distinct,simulated_annealing_histogram_last,0.6688705531680399,0.22382490684056222,69,96.25961538461539,26.521634615384613,97.0,33.33333333333333,(<class '__main__.FineGrainedBucket'> : 0.23230534001018419) (<class '__main__.FineGrainedBucket'> : 0.2698110272734903) (<class '__main__.CoarseGrainedDistinctBucket'> : 0.9996245214987165) (<class '__main__.FineGrainedBucket'> : 0.2916783193980766) (<class '__main__.FineGrainedBucket'> : 0.2608836660374512) (<class '__main__.FineGrainedBucket'> : 0.2435592369965774) (<class '__main__.FineGrainedBucket'> : 0.2430820267378491) (<class '__main__.FineGrainedBucket'> : 0.22886563927454004) (<class '__main__.FineGrainedBucket'> : 0.21556843201225923) (<class '__main__.FineGrainedBucket'> : 0.11024152360802857) (<class '__main__.FineGrainedBucket'> : 0.3066359807496657) (<class '__main__.FineGrainedBucket'> : 0.29315688278600793) (<class '__main__.CoarseGrainedBloomBucket'> : 0.5551636606252563) (<class '__main__.FineGrainedBucket'> : 0.12208752261408061) (<class '__main__.FineGrainedBucket'> : 0.2785032980900468) (<class '__main__.FineGrainedBucket'> : 0.1409559708993032) (<class '__main__.FineGrainedBucket'> : 0.24664201228709026) (<class '__main__.FineGrainedBucket'> : 0.24089716841186362) (<class '__main__.CoarseGrainedDistinctBucket'> : 0.9997865919040119) (<class '__main__.CoarseGrainedDistinctBucket'> : 0.9998513042564937) (<class '__main__.CoarseGrainedDistinctBucket'> : 0.9999781346781355)
21,21,width,greedy_avg_res_histogram,0.2832027956958579,0.21580065956380817,75,87.40865384615385,26.92067307692308,83.0,66.66666666666666,(<class '__main__.FineGrainedBucket'> : 0.1086955262710542) (<class '__main__.FineGrainedBucket'> : 0.07685934371090294) (<class '__main__.FineGrainedBucket'> : 0.07189533278462432) (<class '__main__.CoarseGrainedBloomBucket'> : 0.03887915698460281) (<class '__main__.FineGrainedBucket'> : 0.0633524191311154) (<class '__main__.FineGrainedBucket'> : 0.35105672379779623) (<class '__main__.FineGrainedBucket'> : 0.4881609500274586) (<class '__main__.FineGrainedBucket'> : 0.5153915392396742) (<class '__main__.FineGrainedBucket'> : 0.4728843296883747) (<class '__main__.FineGrainedBucket'> : 0.4111033546287889) (<class '__main__.FineGrainedBucket'> : 0.38133581750651097) (<class '__main__.FineGrainedBucket'> : 0.38520420131954025) (<class '__main__.FineGrainedBucket'> : 0.3705090947915948) (<class '__main__.FineGrainedBucket'> : 0.3179715325357837) (<class '__main__.FineGrainedBucket'> : 0.25916682320670925) (<class '__main__.FineGrainedBucket'> : 0.16304352547454418) (<class '__main__.CoarseGrainedBloomBucket'> : 0.07575896659309703) (<class '__main__.FineGrainedBucket'> : 0.047066611661176844) (<class '__main__.FineGrainedBucket'> : 0.03842972749720393) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.026526791561422)
21,21,width,simulated_annealing_histogram_last,0.2615963733663839,0.2280966404718121,72,98.05288461538461,27.03846153846154,98.0,100.0,(<class '__main__.FineGrainedBucket'> : 0.1086955262710542) (<class '__main__.FineGrainedBucket'> : 0.07685934371090294) (<class '__main__.FineGrainedBucket'> : 0.07189533278462432) (<class '__main__.CoarseGrainedBloomBucket'> : 0.03887915698460281) (<class '__main__.FineGrainedBucket'> : 0.12745680236101356) (<class '__main__.FineGrainedBucket'> : 0.35105672379779623) (<class '__main__.FineGrainedBucket'> : 0.4881609500274586) (<class '__main__.FineGrainedBucket'> : 0.5153915392396742) (<class '__main__.FineGrainedBucket'> : 0.4728843296883747) (<class '__main__.FineGrainedBucket'> : 0.4111033546287889) (<class '__main__.FineGrainedBucket'> : 0.38133581750651097) (<class '__main__.FineGrainedBucket'> : 0.18567221428508662) (<class '__main__.FineGrainedBucket'> : 0.17501851645109162) (<class '__main__.FineGrainedBucket'> : 0.3179715325357837) (<class '__main__.FineGrainedBucket'> : 0.12302927561251413) (<class '__main__.CoarseGrainedBloomBucket'> : 0.19177150535114607) (<class '__main__.CoarseGrainedBloomBucket'> : 0.07575896659309703) (<class '__main__.FineGrainedBucket'> : 0.047066611661176844) (<class '__main__.FineGrainedBucket'> : 0.03842972749720393) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.06057171852179633)
22,22,depth-count,greedy_avg_res_histogram,0.26867245676695106,0.243724745296365,85,98.25,30.521634615384613,84.0,33.33333333333333,(<class '__main__.CoarseGrainedBloomBucket'> : 0.11681898611598841) (<class '__main__.FineGrainedBucket'> : 0.25789636693592854) (<class '__main__.FineGrainedBucket'> : 0.21482884048051365) (<class '__main__.FineGrainedBucket'> : 0.211231282033724) (<class '__main__.FineGrainedBucket'> : 0.24336448429713153) (<class '__main__.FineGrainedBucket'> : 0.24787195174764917) (<class '__main__.FineGrainedBucket'> : 0.23607156029910573) (<class '__main__.FineGrainedBucket'> : 0.23155764954745559) (<class '__main__.FineGrainedBucket'> : 0.22192864018838104) (<class '__main__.FineGrainedBucket'> : 0.22811315703501547) (<class '__main__.FineGrainedBucket'> : 0.2316699702518736) (<class '__main__.FineGrainedBucket'> : 0.2964836193477707) (<class '__main__.FineGrainedBucket'> : 0.2761715548395516) (<class '__main__.FineGrainedBucket'> : 0.24411041485655838) (<class '__main__.FineGrainedBucket'> : 0.2711895579695944) (<class '__main__.FineGrainedBucket'> : 0.27555125439298767) (<class '__main__.FineGrainedBucket'> : 0.2898492653185096) (<class '__main__.FineGrainedBucket'> : 0.23745318611158267) (<class '__main__.FineGrainedBucket'> : 0.24667157502461864) (<class '__main__.FineGrainedBucket'> : 0.2536740624897477) (<class '__main__.FineGrainedBucket'> : 0.28139518949418085) (<class '__main__.FineGrainedBucket'> : 0.3595898274978121)
22,22,depth-count,simulated_annealing_histogram_last,0.3242140353050125,0.23312676944638383,79,96.89903846153847,28.463942307692307,98.0,66.66666666666666,(<class '__main__.FineGrainedBucket'> : 0.22750665770017223) (<class '__main__.FineGrainedBucket'> : 0.25789636693592854) (<class '__main__.FineGrainedBucket'> : 0.21482884048051365) (<class '__main__.FineGrainedBucket'> : 0.211231282033724) (<class '__main__.CoarseGrainedBloomBucket'> : 0.5543586676413215) (<class '__main__.FineGrainedBucket'> : 0.24787195174764917) (<class '__main__.FineGrainedBucket'> : 0.23607156029910573) (<class '__main__.CoarseGrainedBloomBucket'> : 0.5341156110525886) (<class '__main__.FineGrainedBucket'> : 0.10691154786012823) (<class '__main__.FineGrainedBucket'> : 0.22811315703501547) (<class '__main__.FineGrainedBucket'> : 0.2316699702518736) (<class '__main__.FineGrainedBucket'> : 0.2964836193477707) (<class '__main__.FineGrainedBucket'> : 0.2761715548395516) (<class '__main__.FineGrainedBucket'> : 0.24411041485655838) (<class '__main__.FineGrainedBucket'> : 0.2711895579695944) (<class '__main__.FineGrainedBucket'> : 0.27555125439298767) (<class '__main__.CoarseGrainedDistinctBucket'> : 0.9996829210640377) (<class '__main__.FineGrainedBucket'> : 0.11626916409142417) (<class '__main__.FineGrainedBucket'> : 0.24667157502461864) (<class '__main__.FineGrainedBucket'> : 0.2536740624897477) (<class '__main__.FineGrainedBucket'> : 0.28139518949418085) (<class '__main__.FineGrainedBucket'> : 0.3595898274978121)
1,1,depth-count,greedy_min_error_histogram,0.6796712298736096,0.009349123692272825,4,3.2596153846153846,1.2980769230769231,15.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.6796712298736096)
1,1,depth-count,greedy_avg_res_histogram,0.6796712298736096,0.009349123692272825,4,3.2596153846153846,1.2980769230769231,15.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.6796712298736096)
1,1,depth-count,simulated_annealing_histogram_first,0.6796712298736096,0.009349123692272825,4,3.2596153846153846,1.2980769230769231,15.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.6796712298736096)
1,1,depth-count,simulated_annealing_histogram_middle,0.6796712298736096,0.009349123692272825,4,3.2596153846153846,1.2980769230769231,15.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.6796712298736096)
