max # buckets,actual # buckets,ground truth split strategy,algorithm_[first solution construction],overall err,weighted res. consumption,latency (cycles),LUTs (%),FFs (%),BRAM (%),DSPs (%),(bucket type : per bucket err)
16,16,depth-distinct,simulated_annealing_histogram_last,5.679252064,0.198527934,58,85.55288462,23.48076923,100,66.66666667,(<class '__main__.FineGrainedBucket'> : 1.3478806297209545) (<class '__main__.FineGrainedBucket'> : 6.224079445066325) (<class '__main__.FineGrainedBucket'> : 5.3330212934093115) (<class '__main__.FineGrainedBucket'> : 2.7743791199833514) (<class '__main__.FineGrainedBucket'> : 17.41569547236207) (<class '__main__.FineGrainedBucket'> : 2.4283861471581596) (<class '__main__.FineGrainedBucket'> : 6.596435808938568) (<class '__main__.FineGrainedBucket'> : 3.5193535151690165) (<class '__main__.CoarseGrainedDistinctBucket'> : 4.996394121986776) (<class '__main__.FineGrainedBucket'> : 3.8152969067455267) (<class '__main__.FineGrainedBucket'> : 3.1527555870856774) (<class '__main__.FineGrainedBucket'> : 12.26810578071676) (<class '__main__.FineGrainedBucket'> : 4.867308752819449) (<class '__main__.FineGrainedBucket'> : 2.4717380566664335) (<class '__main__.FineGrainedBucket'> : 2.1398769595925446) (<class '__main__.CoarseGrainedBloomBucket'> : 3.9987108029896374) 
16,16,width,greedy_avg_res_histogram,14.92522062,0.187630636,61,78.69230769,22.73317308,93,33.33333333,(<class '__main__.FineGrainedBucket'> : 42.83390020904051) (<class '__main__.FineGrainedBucket'> : 26.69400449766298) (<class '__main__.FineGrainedBucket'> : 4.902269831830042) (<class '__main__.FineGrainedBucket'> : 17.254703920054208) (<class '__main__.FineGrainedBucket'> : 1.2032410881807614) (<class '__main__.CoarseGrainedBloomBucket'> : 0.9451459735432003) (<class '__main__.FineGrainedBucket'> : 2.1309254088801164) (<class '__main__.FineGrainedBucket'> : 25.41880305298063) (<class '__main__.FineGrainedBucket'> : 4.847293150747595) (<class '__main__.FineGrainedBucket'> : 1.761303919898989) (<class '__main__.FineGrainedBucket'> : 3.505929858737386) (<class '__main__.FineGrainedBucket'> : 0.45470463384413407) (<class '__main__.FineGrainedBucket'> : 0.8961268521021898) (<class '__main__.FineGrainedBucket'> : 0.8766023903752773) (<class '__main__.FineGrainedBucket'> : 0.8609646086824131) (<class '__main__.FineGrainedBucket'> : 0.8468866070509262) 
16,16,width,simulated_annealing_histogram_last,7.550166129,0.209425162,55,92.41346154,24.22836538,96,100,(<class '__main__.FineGrainedBucket'> : 11.034035388297262) (<class '__main__.FineGrainedBucket'> : 6.848026380465491) (<class '__main__.FineGrainedBucket'> : 18.72028249549393) (<class '__main__.FineGrainedBucket'> : 17.254703920054208) (<class '__main__.FineGrainedBucket'> : 1.2032410881807614) (<class '__main__.FineGrainedBucket'> : 1.2284259186278201) (<class '__main__.FineGrainedBucket'> : 2.1309254088801164) (<class '__main__.FineGrainedBucket'> : 6.445247532157474) (<class '__main__.FineGrainedBucket'> : 4.847293150747595) (<class '__main__.FineGrainedBucket'> : 1.761303919898989) (<class '__main__.FineGrainedBucket'> : 3.505929858737386) (<class '__main__.FineGrainedBucket'> : 0.9255382121889066) (<class '__main__.CoarseGrainedDistinctBucket'> : 1.9988322945086219) (<class '__main__.CoarseGrainedBloomBucket'> : 0.8602133825240061) (<class '__main__.FineGrainedBucket'> : 0.8609646086824131) (<class '__main__.CoarseGrainedDistinctBucket'> : 0.9992977361954728) 
17,17,depth-count,greedy_avg_res_histogram,6.543070302,0.196979478,65,81.95192308,24.03125,64,33.33333333,(<class '__main__.FineGrainedBucket'> : 6.641895753644377) (<class '__main__.FineGrainedBucket'> : 8.87424473260435) (<class '__main__.FineGrainedBucket'> : 5.565506923852453) (<class '__main__.FineGrainedBucket'> : 5.389464908636029) (<class '__main__.CoarseGrainedBloomBucket'> : 9.990667594036953) (<class '__main__.FineGrainedBucket'> : 7.3074016020154104) (<class '__main__.FineGrainedBucket'> : 9.770366359091094) (<class '__main__.FineGrainedBucket'> : 6.755928485336248) (<class '__main__.FineGrainedBucket'> : 5.89350930450172) (<class '__main__.FineGrainedBucket'> : 6.643206035218413) (<class '__main__.FineGrainedBucket'> : 6.01773655067389) (<class '__main__.FineGrainedBucket'> : 4.788268502447545) (<class '__main__.FineGrainedBucket'> : 7.120832679933345) (<class '__main__.FineGrainedBucket'> : 5.792290794379975) (<class '__main__.FineGrainedBucket'> : 4.923018657637985) (<class '__main__.FineGrainedBucket'> : 7.037111350642765) (<class '__main__.FineGrainedBucket'> : 5.691539850744744) 
17,17,depth-count,simulated_annealing_histogram_last,6.611189511,0.218774215,59,95.67307692,25.52644231,100,100,(<class '__main__.FineGrainedBucket'> : 6.641895753644377) (<class '__main__.CoarseGrainedBloomBucket'> : 10.572649783644948) (<class '__main__.FineGrainedBucket'> : 5.565506923852453) (<class '__main__.FineGrainedBucket'> : 5.389464908636029) (<class '__main__.FineGrainedBucket'> : 10.650166680111068) (<class '__main__.FineGrainedBucket'> : 7.3074016020154104) (<class '__main__.FineGrainedBucket'> : 9.770366359091094) (<class '__main__.CoarseGrainedDistinctBucket'> : 12.96258478714111) (<class '__main__.FineGrainedBucket'> : 5.89350930450172) (<class '__main__.FineGrainedBucket'> : 2.609291915555562) (<class '__main__.FineGrainedBucket'> : 6.01773655067389) (<class '__main__.CoarseGrainedDistinctBucket'> : 11.985884591169356) (<class '__main__.FineGrainedBucket'> : 3.4758468366453297) (<class '__main__.FineGrainedBucket'> : 2.8639896078564706) (<class '__main__.FineGrainedBucket'> : 4.923018657637985) (<class '__main__.FineGrainedBucket'> : 1.8546733290841602) (<class '__main__.FineGrainedBucket'> : 5.691539850744744) 
17,17,depth-distinct,greedy_avg_res_histogram,5.020025751,0.158933907,68,55.41346154,22.06730769,68,0,(<class '__main__.FineGrainedBucket'> : 3.081531236384648) (<class '__main__.FineGrainedBucket'> : 11.399225984082241) (<class '__main__.FineGrainedBucket'> : 5.452511137303676) (<class '__main__.FineGrainedBucket'> : 4.122795380281721) (<class '__main__.FineGrainedBucket'> : 4.617628599918378) (<class '__main__.FineGrainedBucket'> : 10.049702618262016) (<class '__main__.FineGrainedBucket'> : 6.4741987164069315) (<class '__main__.FineGrainedBucket'> : 6.784527105087936) (<class '__main__.FineGrainedBucket'> : 5.151708143002572) (<class '__main__.FineGrainedBucket'> : 2.8049874257701863) (<class '__main__.FineGrainedBucket'> : 3.555552694764852) (<class '__main__.FineGrainedBucket'> : 12.672808108998094) (<class '__main__.FineGrainedBucket'> : 9.076190470819068) (<class '__main__.FineGrainedBucket'> : 3.83722332231657) (<class '__main__.FineGrainedBucket'> : 2.8591026869401133) (<class '__main__.FineGrainedBucket'> : 1.9308290295288801) (<class '__main__.FineGrainedBucket'> : 1.5824605236876728) 
17,17,depth-distinct,simulated_annealing_histogram_last,5.480130799,0.218774215,59,95.67307692,25.52644231,100,100,(<class '__main__.FineGrainedBucket'> : 3.081531236384648) (<class '__main__.FineGrainedBucket'> : 11.399225984082241) (<class '__main__.FineGrainedBucket'> : 1.9082116863900491) (<class '__main__.FineGrainedBucket'> : 1.2826010855064334) (<class '__main__.FineGrainedBucket'> : 4.617628599918378) (<class '__main__.FineGrainedBucket'> : 3.654986492901179) (<class '__main__.CoarseGrainedBloomBucket'> : 14.944845252194053) (<class '__main__.FineGrainedBucket'> : 6.784527105087936) (<class '__main__.FineGrainedBucket'> : 5.151708143002572) (<class '__main__.FineGrainedBucket'> : 2.8049874257701863) (<class '__main__.FineGrainedBucket'> : 1.2935713856471163) (<class '__main__.FineGrainedBucket'> : 12.672808108998094) (<class '__main__.FineGrainedBucket'> : 9.076190470819068) (<class '__main__.FineGrainedBucket'> : 3.83722332231657) (<class '__main__.CoarseGrainedDistinctBucket'> : 4.995468241787045) (<class '__main__.CoarseGrainedDistinctBucket'> : 4.99738084694166) (<class '__main__.FineGrainedBucket'> : 1.5824605236876728) 
17,17,width,greedy_avg_res_histogram,7.92876192,0.158933907,68,55.41346154,22.06730769,68,0,(<class '__main__.FineGrainedBucket'> : 22.300676444797254) (<class '__main__.FineGrainedBucket'> : 3.577196573814865) (<class '__main__.FineGrainedBucket'> : 16.17280530437056) (<class '__main__.FineGrainedBucket'> : 9.588135884604327) (<class '__main__.FineGrainedBucket'> : 0.9892042723253354) (<class '__main__.FineGrainedBucket'> : 0.7315176096596169) (<class '__main__.FineGrainedBucket'> : 2.8665863219107814) (<class '__main__.FineGrainedBucket'> : 11.106451721215166) (<class '__main__.FineGrainedBucket'> : 8.02092254057019) (<class '__main__.FineGrainedBucket'> : 1.194167284327694) (<class '__main__.FineGrainedBucket'> : 1.4073857806825871) (<class '__main__.FineGrainedBucket'> : 1.5377861360929057) (<class '__main__.FineGrainedBucket'> : 0.6392620517848209) (<class '__main__.FineGrainedBucket'> : 0.6274265691679329) (<class '__main__.FineGrainedBucket'> : 0.6167706075604659) (<class '__main__.FineGrainedBucket'> : 0.6071883132719338) (<class '__main__.FineGrainedBucket'> : 0.5980505800620304) 
17,17,width,simulated_annealing_histogram_last,3.910674609,0.218774215,59,95.67307692,25.52644231,100,100,(<class '__main__.FineGrainedBucket'> : 6.143096758163561) (<class '__main__.FineGrainedBucket'> : 3.577196573814865) (<class '__main__.FineGrainedBucket'> : 4.34020545790035) (<class '__main__.FineGrainedBucket'> : 9.588135884604327) (<class '__main__.FineGrainedBucket'> : 0.9892042723253354) (<class '__main__.FineGrainedBucket'> : 0.7315176096596169) (<class '__main__.FineGrainedBucket'> : 1.0511246878646032) (<class '__main__.FineGrainedBucket'> : 3.9456608204479484) (<class '__main__.FineGrainedBucket'> : 8.02092254057019) (<class '__main__.CoarseGrainedDistinctBucket'> : 2.997389568127626) (<class '__main__.FineGrainedBucket'> : 1.4073857806825871) (<class '__main__.FineGrainedBucket'> : 1.5377861360929057) (<class '__main__.CoarseGrainedBloomBucket'> : 0.8445227782252782) (<class '__main__.FineGrainedBucket'> : 0.6274265691679329) (<class '__main__.CoarseGrainedDistinctBucket'> : 0.9992538275302825) (<class '__main__.FineGrainedBucket'> : 0.6071883132719338) (<class '__main__.FineGrainedBucket'> : 0.5980505800620304) 
18,18,depth-count,greedy_avg_res_histogram,6.79656964,0.179180189,69,65.53365385,24.11298077,68,33.33333333,(<class '__main__.FineGrainedBucket'> : 6.496567108968299) (<class '__main__.FineGrainedBucket'> : 7.951176318903912) (<class '__main__.FineGrainedBucket'> : 7.233687706231976) (<class '__main__.FineGrainedBucket'> : 5.787696205893462) (<class '__main__.FineGrainedBucket'> : 6.911822607108156) (<class '__main__.FineGrainedBucket'> : 6.63574837297757) (<class '__main__.CoarseGrainedDistinctBucket'> : 11.983187376308047) (<class '__main__.FineGrainedBucket'> : 4.895753312522071) (<class '__main__.FineGrainedBucket'> : 4.405427639197471) (<class '__main__.FineGrainedBucket'> : 4.763864805835238) (<class '__main__.FineGrainedBucket'> : 9.835431446054315) (<class '__main__.FineGrainedBucket'> : 7.11033805335995) (<class '__main__.FineGrainedBucket'> : 7.248112894643509) (<class '__main__.FineGrainedBucket'> : 8.087712502628902) (<class '__main__.FineGrainedBucket'> : 5.5337966598754) (<class '__main__.FineGrainedBucket'> : 7.8827589555399555) (<class '__main__.FineGrainedBucket'> : 6.619437448387026) (<class '__main__.FineGrainedBucket'> : 5.439191423366109) 
18,18,depth-count,simulated_annealing_histogram_last,6.416321631,0.217225971,66,92.07211538,26.07692308,97,66.66666667,(<class '__main__.FineGrainedBucket'> : 6.496567108968299) (<class '__main__.FineGrainedBucket'> : 7.951176318903912) (<class '__main__.FineGrainedBucket'> : 7.233687706231976) (<class '__main__.FineGrainedBucket'> : 1.986526349789516) (<class '__main__.FineGrainedBucket'> : 1.8600988221214334) (<class '__main__.FineGrainedBucket'> : 6.63574837297757) (<class '__main__.CoarseGrainedDistinctBucket'> : 11.983187376308047) (<class '__main__.FineGrainedBucket'> : 4.895753312522071) (<class '__main__.FineGrainedBucket'> : 4.405427639197471) (<class '__main__.FineGrainedBucket'> : 4.763864805835238) (<class '__main__.CoarseGrainedBloomBucket'> : 8.990229502254698) (<class '__main__.FineGrainedBucket'> : 7.11033805335995) (<class '__main__.FineGrainedBucket'> : 7.248112894643509) (<class '__main__.FineGrainedBucket'> : 8.087712502628902) (<class '__main__.FineGrainedBucket'> : 2.735246121769701) (<class '__main__.FineGrainedBucket'> : 7.8827589555399555) (<class '__main__.FineGrainedBucket'> : 6.619437448387026) (<class '__main__.FineGrainedBucket'> : 5.439191423366109) 
18,18,depth-distinct,greedy_avg_res_histogram,4.809266588,0.168282961,72,58.67307692,23.36538462,72,0,(<class '__main__.FineGrainedBucket'> : 3.107970968869158) (<class '__main__.FineGrainedBucket'> : 11.67137972009467) (<class '__main__.FineGrainedBucket'> : 5.918187741602475) (<class '__main__.FineGrainedBucket'> : 2.727825783710662) (<class '__main__.FineGrainedBucket'> : 2.3299736239261355) (<class '__main__.FineGrainedBucket'> : 10.09544768613498) (<class '__main__.FineGrainedBucket'> : 5.940329959234429) (<class '__main__.FineGrainedBucket'> : 4.555065035378324) (<class '__main__.FineGrainedBucket'> : 6.50065554564292) (<class '__main__.FineGrainedBucket'> : 2.8552789839685047) (<class '__main__.FineGrainedBucket'> : 3.0145124185934664) (<class '__main__.FineGrainedBucket'> : 3.491007148641562) (<class '__main__.FineGrainedBucket'> : 13.868719366144273) (<class '__main__.FineGrainedBucket'> : 7.965489300008723) (<class '__main__.FineGrainedBucket'> : 2.9385754747592654) (<class '__main__.FineGrainedBucket'> : 1.7412949671343334) (<class '__main__.FineGrainedBucket'> : 1.7446589670072314) (<class '__main__.FineGrainedBucket'> : 1.5774991906009073) 
18,18,depth-distinct,simulated_annealing_histogram_last,4.724774811,0.217225971,66,92.07211538,26.07692308,97,66.66666667,(<class '__main__.FineGrainedBucket'> : 3.107970968869158) (<class '__main__.FineGrainedBucket'> : 4.626426934177748) (<class '__main__.FineGrainedBucket'> : 5.918187741602475) (<class '__main__.FineGrainedBucket'> : 2.727825783710662) (<class '__main__.FineGrainedBucket'> : 2.3299736239261355) (<class '__main__.FineGrainedBucket'> : 3.66492931914719) (<class '__main__.FineGrainedBucket'> : 5.940329959234429) (<class '__main__.FineGrainedBucket'> : 4.555065035378324) (<class '__main__.FineGrainedBucket'> : 2.543656058111275) (<class '__main__.FineGrainedBucket'> : 2.8552789839685047) (<class '__main__.CoarseGrainedDistinctBucket'> : 5.996558500973104) (<class '__main__.FineGrainedBucket'> : 3.491007148641562) (<class '__main__.FineGrainedBucket'> : 13.868719366144273) (<class '__main__.FineGrainedBucket'> : 7.965489300008723) (<class '__main__.CoarseGrainedBloomBucket'> : 4.996405172859409) (<class '__main__.FineGrainedBucket'> : 1.7412949671343334) (<class '__main__.FineGrainedBucket'> : 1.7446589670072314) (<class '__main__.FineGrainedBucket'> : 1.5774991906009073) 
18,18,width,greedy_avg_res_histogram,7.926586754,0.168282961,72,58.67307692,23.36538462,72,0,(<class '__main__.FineGrainedBucket'> : 22.94061314244892) (<class '__main__.FineGrainedBucket'> : 2.274037018734269) (<class '__main__.FineGrainedBucket'> : 16.505225898170846) (<class '__main__.FineGrainedBucket'> : 10.420971254818417) (<class '__main__.FineGrainedBucket'> : 1.4995612929211743) (<class '__main__.FineGrainedBucket'> : 0.7410136218920078) (<class '__main__.FineGrainedBucket'> : 1.935367613953259) (<class '__main__.FineGrainedBucket'> : 6.385064666474597) (<class '__main__.FineGrainedBucket'> : 12.537766783850774) (<class '__main__.FineGrainedBucket'> : 2.64297408056044) (<class '__main__.FineGrainedBucket'> : 0.8082744673793185) (<class '__main__.FineGrainedBucket'> : 1.7274053755286092) (<class '__main__.FineGrainedBucket'> : 1.2085613389065775) (<class '__main__.FineGrainedBucket'> : 0.6362995352474969) (<class '__main__.FineGrainedBucket'> : 0.6252237371321602) (<class '__main__.FineGrainedBucket'> : 0.6155978910221066) (<class '__main__.FineGrainedBucket'> : 0.6063187006958799) (<class '__main__.FineGrainedBucket'> : 0.5978002828490688) 
18,18,width,simulated_annealing_histogram_last,7.553208256,0.228123198,63,98.93269231,26.82451923,93,100,(<class '__main__.FineGrainedBucket'> : 22.94061314244892) (<class '__main__.FineGrainedBucket'> : 2.274037018734269) (<class '__main__.FineGrainedBucket'> : 4.419579300300056) (<class '__main__.FineGrainedBucket'> : 3.050705332143049) (<class '__main__.FineGrainedBucket'> : 1.4995612929211743) (<class '__main__.FineGrainedBucket'> : 0.36832091097813285) (<class '__main__.FineGrainedBucket'> : 1.935367613953259) (<class '__main__.CoarseGrainedDistinctBucket'> : 16.983104235362333) (<class '__main__.FineGrainedBucket'> : 12.537766783850774) (<class '__main__.FineGrainedBucket'> : 2.64297408056044) (<class '__main__.FineGrainedBucket'> : 0.8082744673793185) (<class '__main__.FineGrainedBucket'> : 1.7274053755286092) (<class '__main__.FineGrainedBucket'> : 1.2085613389065775) (<class '__main__.FineGrainedBucket'> : 0.6362995352474969) (<class '__main__.CoarseGrainedDistinctBucket'> : 0.9992332261829303) (<class '__main__.CoarseGrainedBloomBucket'> : 0.819134369548971) (<class '__main__.FineGrainedBucket'> : 0.6063187006958799) (<class '__main__.FineGrainedBucket'> : 0.5978002828490688) 
20,20,depth-count,greedy_avg_res_histogram,5.673565881,0.186981068,80,65.19230769,25.96153846,80,0,(<class '__main__.FineGrainedBucket'> : 3.4213822553427837) (<class '__main__.FineGrainedBucket'> : 6.4937098786391925) (<class '__main__.FineGrainedBucket'> : 7.136032336003331) (<class '__main__.FineGrainedBucket'> : 4.170485068587095) (<class '__main__.FineGrainedBucket'> : 6.430552671079612) (<class '__main__.FineGrainedBucket'> : 7.285788556987605) (<class '__main__.FineGrainedBucket'> : 7.332794798116219) (<class '__main__.FineGrainedBucket'> : 9.317329683082129) (<class '__main__.FineGrainedBucket'> : 4.782825441509836) (<class '__main__.FineGrainedBucket'> : 4.404354705225171) (<class '__main__.FineGrainedBucket'> : 4.712827901385845) (<class '__main__.FineGrainedBucket'> : 7.587123593805917) (<class '__main__.FineGrainedBucket'> : 5.772595789075529) (<class '__main__.FineGrainedBucket'> : 4.4075604188320545) (<class '__main__.FineGrainedBucket'> : 6.410554324094358) (<class '__main__.FineGrainedBucket'> : 5.3979923406555335) (<class '__main__.FineGrainedBucket'> : 4.818089664764755) (<class '__main__.FineGrainedBucket'> : 5.050970078391793) (<class '__main__.FineGrainedBucket'> : 5.829210382305339) (<class '__main__.FineGrainedBucket'> : 4.932081370916222) 
20,20,depth-count,simulated_annealing_histogram_last,27.40642424,0.206877838,71,81.59134615,26.35817308,95,100,(<class '__main__.FineGrainedBucket'> : 1.3850072760886623) (<class '__main__.FineGrainedBucket'> : 6.4937098786391925) (<class '__main__.FineGrainedBucket'> : 7.136032336003331) (<class '__main__.FineGrainedBucket'> : 4.170485068587095) (<class '__main__.FineGrainedBucket'> : 6.430552671079612) (<class '__main__.CoarseGrainedDistinctBucket'> : 20.988072271478437) (<class '__main__.FineGrainedBucket'> : 7.332794798116219) (<class '__main__.FineGrainedBucket'> : 9.317329683082129) (<class '__main__.FineGrainedBucket'> : 4.782825441509836) (<class '__main__.FineGrainedBucket'> : 4.404354705225171) (<class '__main__.FineGrainedBucket'> : 2.2998868130642784) (<class '__main__.FineGrainedBucket'> : 120.04805525090094) (<class '__main__.CoarseGrainedDistinctBucket'> : 20.996146651512777) (<class '__main__.FineGrainedBucket'> : 4.4075604188320545) (<class '__main__.FineGrainedBucket'> : 6.410554324094358) (<class '__main__.FineGrainedBucket'> : 2.6338380957464684) (<class '__main__.FineGrainedBucket'> : 53.42471437196517) (<class '__main__.FineGrainedBucket'> : 5.050970078391793) (<class '__main__.FineGrainedBucket'> : 5.829210382305339) (<class '__main__.CoarseGrainedDistinctBucket'> : 20.99811370311342) 
20,20,depth-distinct,greedy_avg_res_histogram,4.946044325,0.197878296,77,72.05288462,26.70913462,76,33.33333333,(<class '__main__.FineGrainedBucket'> : 3.1565999133463225) (<class '__main__.FineGrainedBucket'> : 11.875848746939162) (<class '__main__.FineGrainedBucket'> : 4.541140316470256) (<class '__main__.FineGrainedBucket'> : 4.326873623633002) (<class '__main__.FineGrainedBucket'> : 2.3122199008205744) (<class '__main__.CoarseGrainedDistinctBucket'> : 9.98657596163069) (<class '__main__.FineGrainedBucket'> : 8.929291664999388) (<class '__main__.FineGrainedBucket'> : 6.678706931870659) (<class '__main__.FineGrainedBucket'> : 4.672740584077672) (<class '__main__.FineGrainedBucket'> : 6.505864774437198) (<class '__main__.FineGrainedBucket'> : 1.6356639460198545) (<class '__main__.FineGrainedBucket'> : 2.2890936628318137) (<class '__main__.FineGrainedBucket'> : 3.5264190749934214) (<class '__main__.FineGrainedBucket'> : 13.625890367252532) (<class '__main__.FineGrainedBucket'> : 9.902018633042232) (<class '__main__.FineGrainedBucket'> : 3.1385908833956373) (<class '__main__.FineGrainedBucket'> : 1.83693981494362) (<class '__main__.FineGrainedBucket'> : 1.8161509727695921) (<class '__main__.FineGrainedBucket'> : 2.7806751333570388) (<class '__main__.FineGrainedBucket'> : 1.569131627704601) 
20,20,depth-distinct,simulated_annealing_histogram_last,8.761919777,0.219672943,71,85.77403846,28.20432692,98,100,(<class '__main__.CoarseGrainedDistinctBucket'> : 6.964908666203673) (<class '__main__.FineGrainedBucket'> : 11.875848746939162) (<class '__main__.FineGrainedBucket'> : 60.81315543496108) (<class '__main__.FineGrainedBucket'> : 1.5419484504773506) (<class '__main__.FineGrainedBucket'> : 2.3122199008205744) (<class '__main__.FineGrainedBucket'> : 11.525455315946768) (<class '__main__.CoarseGrainedDistinctBucket'> : 13.973825570698722) (<class '__main__.FineGrainedBucket'> : 6.678706931870659) (<class '__main__.FineGrainedBucket'> : 4.672740584077672) (<class '__main__.FineGrainedBucket'> : 6.505864774437198) (<class '__main__.FineGrainedBucket'> : 1.6356639460198545) (<class '__main__.FineGrainedBucket'> : 2.2890936628318137) (<class '__main__.CoarseGrainedDistinctBucket'> : 7.988284142153975) (<class '__main__.FineGrainedBucket'> : 13.625890367252532) (<class '__main__.FineGrainedBucket'> : 3.554027474334433) (<class '__main__.FineGrainedBucket'> : 3.1385908833956373) (<class '__main__.FineGrainedBucket'> : 1.83693981494362) (<class '__main__.FineGrainedBucket'> : 1.8161509727695921) (<class '__main__.FineGrainedBucket'> : 0.8451384689109673) (<class '__main__.FineGrainedBucket'> : 1.569131627704601) 
20,20,width,greedy_avg_res_histogram,7.927397753,0.186981068,80,65.19230769,25.96153846,80,0,(<class '__main__.FineGrainedBucket'> : 24.170130574354356) (<class '__main__.FineGrainedBucket'> : 2.29446026593331) (<class '__main__.FineGrainedBucket'> : 15.078251063118735) (<class '__main__.FineGrainedBucket'> : 13.180996475875775) (<class '__main__.FineGrainedBucket'> : 5.078783681004414) (<class '__main__.FineGrainedBucket'> : 0.7588921787204815) (<class '__main__.FineGrainedBucket'> : 0.7307005996256665) (<class '__main__.FineGrainedBucket'> : 2.617217723620714) (<class '__main__.FineGrainedBucket'> : 10.04209721865502) (<class '__main__.FineGrainedBucket'> : 10.778422820528888) (<class '__main__.FineGrainedBucket'> : 2.7725563013749386) (<class '__main__.FineGrainedBucket'> : 0.8110122619016076) (<class '__main__.FineGrainedBucket'> : 1.540690888793734) (<class '__main__.FineGrainedBucket'> : 1.5918830540112963) (<class '__main__.FineGrainedBucket'> : 0.6415153154579113) (<class '__main__.FineGrainedBucket'> : 0.6311448036967633) (<class '__main__.FineGrainedBucket'> : 0.6220493327847973) (<class '__main__.FineGrainedBucket'> : 0.6130088823972266) (<class '__main__.FineGrainedBucket'> : 0.6049366385873866) (<class '__main__.FineGrainedBucket'> : 0.597146643471725) 
20,20,width,simulated_annealing_histogram_middle,8.059802756,0.219672943,71,85.77403846,28.20432692,98,100,(<class '__main__.FineGrainedBucket'> : 24.170130574354356) (<class '__main__.FineGrainedBucket'> : 2.29446026593331) (<class '__main__.FineGrainedBucket'> : 15.078251063118735) (<class '__main__.FineGrainedBucket'> : 13.180996475875775) (<class '__main__.FineGrainedBucket'> : 1.5218384582047155) (<class '__main__.CoarseGrainedDistinctBucket'> : 1.9983054075628734) (<class '__main__.FineGrainedBucket'> : 0.7307005996256665) (<class '__main__.FineGrainedBucket'> : 2.617217723620714) (<class '__main__.FineGrainedBucket'> : 10.04209721865502) (<class '__main__.FineGrainedBucket'> : 10.778422820528888) (<class '__main__.FineGrainedBucket'> : 2.7725563013749386) (<class '__main__.FineGrainedBucket'> : 0.4032254717746523) (<class '__main__.CoarseGrainedDistinctBucket'> : 3.99541419480611) (<class '__main__.CoarseGrainedDistinctBucket'> : 3.995271696052865) (<class '__main__.FineGrainedBucket'> : 0.6415153154579113) (<class '__main__.FineGrainedBucket'> : 0.6311448036967633) (<class '__main__.FineGrainedBucket'> : 0.6220493327847973) (<class '__main__.FineGrainedBucket'> : 6.0430327223284) (<class '__main__.FineGrainedBucket'> : 0.6049366385873866) (<class '__main__.FineGrainedBucket'> : 0.2968565684431936) 
20,20,width,simulated_annealing_histogram_last,8.030080075,0.219672943,71,85.77403846,28.20432692,98,100,(<class '__main__.FineGrainedBucket'> : 24.170130574354356) (<class '__main__.FineGrainedBucket'> : 2.29446026593331) (<class '__main__.FineGrainedBucket'> : 15.078251063118735) (<class '__main__.FineGrainedBucket'> : 13.180996475875775) (<class '__main__.FineGrainedBucket'> : 5.078783681004414) (<class '__main__.FineGrainedBucket'> : 0.7588921787204815) (<class '__main__.FineGrainedBucket'> : 0.7307005996256665) (<class '__main__.FineGrainedBucket'> : 0.9586840691847709) (<class '__main__.FineGrainedBucket'> : 10.04209721865502) (<class '__main__.FineGrainedBucket'> : 10.778422820528888) (<class '__main__.FineGrainedBucket'> : 1.081460512490896) (<class '__main__.FineGrainedBucket'> : 0.8110122619016076) (<class '__main__.FineGrainedBucket'> : 0.5933035716419449) (<class '__main__.CoarseGrainedDistinctBucket'> : 3.995271696052865) (<class '__main__.FineGrainedBucket'> : 0.6415153154579113) (<class '__main__.FineGrainedBucket'> : 0.6311448036967633) (<class '__main__.CoarseGrainedDistinctBucket'> : 0.9992409955396087) (<class '__main__.CoarseGrainedDistinctBucket'> : 0.9992621848793088) (<class '__main__.FineGrainedBucket'> : 0.6049366385873866) (<class '__main__.FineGrainedBucket'> : 5.738919954273681) 
