0,1200
1,1300
2,1400
3,800
4,900
5,1200
6,1900
7,2200
8,2200
9,2200
10,2100
11,1500
12,1900
13,1500
14,1100
15,1000
16,1100
17,1500
18,1900
19,1400
20,500
21,1000
22,1000
23,1500
24,1800
25,1000
26,700
27,1200
28,1800
29,1400
30,1600
31,1000
32,1100
33,1300
34,1000
35,1600
36,1700
37,1700
38,1700
39,1600
40,1500
41,1100
42,1400
43,1600
44,1900
45,700
46,400
47,600
48,700
49,1100
50,1600
51,1900
52,1900
53,1800
54,2000
55,2200
56,2500
57,2800
58,2500
59,2700
60,2300
61,1900
62,2000
63,1700
64,1700
65,2600
66,3000
67,3000
68,1800
69,2200
70,2600
71,2300
72,3300
73,3900
74,4200
75,4400
76,4900
77,1300
78,1300
79,1200
80,900
81,1100
82,1300
83,1400
84,1400
85,1300
86,1500
87,1300
88,1400
89,1500
90,1500
91,1600
92,1900
93,1600
94,1400
95,1200
96,1100
97,900
98,1400
99,1700
100,1300
101,1200
102,1000
103,400
104,500
105,700
106,1200
107,1500
108,1100
109,1500
110,1600
111,1600
112,1700
113,1500
114,1400
115,1200
116,1200
117,700
118,400
119,3500
120,3500
121,1600
122,1300
123,1800
124,2200
125,3200
126,2400
127,2700
128,2600
129,2300
130,2100
131,1600
132,1600
133,1800
134,2000
135,900
136,1300
137,1400
138,2300
139,1800
140,1500
141,1600
142,1000
143,900
144,1500
145,1800
146,2000
147,1900
148,1800
149,1200
150,1000
151,1000
152,1400
153,1100
154,1300
155,1700
156,1300
157,1200
158,1600
159,1200
160,1000
161,800
162,1300
163,1400
164,1300
165,1400
166,1100
167,1700
168,1600
169,1600
170,1300
171,2300
172,1300
173,1200
174,1400
175,1200
176,1500
177,1200
178,1500
179,1800
180,1900
181,1200
182,900
183,900
184,900
185,1100
186,1400
187,1500
188,1500
189,2500
190,1600
191,1100
192,900
193,1100
194,800
195,1100
196,1300
197,1100
198,1500
199,1800
200,1400
201,1900
202,1700
203,1000
204,1300
205,1800
206,1500
207,1200
208,1200
209,1400
210,5400
211,3500
212,3500
213,3400
214,3500
215,4800
216,3300
217,2300
218,2400
219,1600
220,2500
221,3200
222,4200
223,2200
224,2000
225,1700
226,2100
227,4400
228,4400
229,3900
230,1800
231,1900
232,1800
233,1400
234,1500
235,2700
236,2500
237,100
238,400
239,2000
240,2600
241,2800
242,2100
243,1900
244,2200
245,1100
246,1300
247,2600
248,3300
249,3400
250,4400
251,4100
252,1400
253,2300
254,4100
255,4900
256,4700
257,3700
258,3300
259,2300
260,3400
261,4300
262,2900
263,2900
264,1600
265,2400
266,3300
267,4300
268,2600
269,1600
270,1700
271,1900
272,1700
273,1500
274,1600
275,1600
276,1300
277,1200
278,1600
279,2200
280,2200
281,2400
282,1500
283,1100
284,1500
285,2200
286,2500
287,1700
288,1800
289,1900
290,1400
291,1200
292,1300
293,2300
294,1700
295,1000
296,1000
297,1900
298,1700
299,1100
300,1100
301,1200
302,1200
303,2400
304,2300
305,1700
306,1200
307,1100
308,700
309,1100
310,1500
311,1500
312,1800
313,1400
314,1600
315,2400
316,2900
317,2200
318,2400
319,2500
320,2800
321,2700
322,2400
323,2200
324,1900
325,1700
326,2000
327,2100
328,1700
329,1200
330,1200
331,1500
332,1300
333,1400
334,900
335,1100
336,2200
337,1600
338,1900
339,1600
340,1700
341,2100
342,2300
343,2800
344,2900
345,3200
346,1500
347,1500
348,1500
349,1700
350,1200
351,300
352,100
353,100
354,300
355,200
356,200
357,100
358,200
359,100
360,2500
361,2100
362,1000
363,1000
364,1200
365,1300
366,1500
367,1900
368,2700
369,2800
370,1800
371,1400
372,1400
373,2000
374,1700
375,1800
376,1000
377,900
378,1100
379,1600
380,1600
381,2700
382,3000
383,2000
384,2400
385,1100
386,1400
387,1500
388,2200
389,2100
390,1300
391,1900
392,1500
393,2000
394,1700
