0,851860
1,642672
9,924587
10,788231
11,571676
19,1064980
20,896373
21,819829
28,1097519
29,911752
30,842191
38,844647
39,966787
40,794693
47,667885
48,771893
49,648872
50,632224
59,759537
60,725050
67,573636
68,790248
69,823746
79,830917
80,803682
88,740442
89,586163
90,787199
99,617495
100,606264
108,721621
109,705094
119,673016
120,689359
128,791680
129,1015830
139,723724
140,591578
148,597893
149,1112581
159,791805
168,770292
169,701629
188,621730
189,715459
190,737199
191,833767
192,589897
200,879929
201,653323
209,790081
210,645703
211,714323
212,675396
219,930635
220,877698
228,608792
229,601323
230,714012
231,782409
238,779137
239,694919
240,739696
249,568943
250,708419
251,582618
259,774423
260,659099
270,817638
271,727353
279,690833
280,674432
289,560053
290,897285
291,569224
299,704214
300,626212
310,639607
311,645751
319,770735
320,769264
330,762079
331,782872
339,650889
350,782624
351,817530
359,650370
370,825501
381,914559
382,588992
390,717772
391,760321
392,766766
400,855669
401,751478
402,655150
409,736511
410,902452
411,702431
419,690030
420,1114406
421,628148
428,822639
429,569947
430,652384
431,660146
440,821373
441,791999
449,828950
450,775690
451,844363
460,751461
461,641275
469,632480
470,751809
480,765702
481,716206
489,783768
490,623530
500,667402
501,774758
509,665672
510,562067
520,741003
521,667161
529,826885
530,1117071
540,698849
549,848037
550,783477
569,586779
570,585955
571,833764
572,1053996
573,614914
581,894854
582,636612
590,682546
591,813825
592,1054465
593,672714
600,1060055
601,797179
609,839428
610,643444
611,876414
612,798038
619,608852
620,572264
621,718695
631,830634
632,565917
639,581633
640,783126
641,826661
651,612286
652,707019
660,631045
661,759412
671,693755
672,667606
680,651493
681,711570
691,826108
692,745757
700,595679
701,624984
711,712600
712,649806
720,570980
731,703245
732,667033
751,847248
762,1024695
763,610384
771,698855
772,777898
773,710231
781,891508
782,779237
783,609085
790,980929
791,623703
792,739570
800,797469
801,1099219
802,758013
809,646325
810,754519
811,611300
812,625829
820,828730
821,595255
822,810039
829,845494
830,808189
831,742305
841,731291
842,687455
850,800921
851,609856
861,831325
862,658777
870,837732
871,564559
881,575559
882,630340
890,737384
891,702974
901,691303
902,712541
910,762498
911,787613
921,679683
930,847822
931,829446
950,826150
951,804480
952,670841
