1,8580
2,9013
3,10336
4,10950
5,11235
6,8464
7,7437
8,7765
9,0
10,10363
11,10939
12,8789
13,10742
14,10328
15,5786
16,7486
17,6412
18,8209
19,0
20,9649
21,10432
22,8746
23,9249
24,9601
25,8389
26,7328
27,8135
28,6666
29,9669
30,9910
31,9749
32,10693
33,10308
34,7497
35,8372
36,5923
37,5964
38,0
39,8646
40,9965
41,11067
42,9808
43,10174
44,7042
45,7977
46,5998
47,6800
48,9509
49,9278
50,9169
51,9986
52,10435
53,9303
54,9875
55,5739
56,6885
57,0
58,9545
59,10559
60,10386
61,8524
62,10204
63,10442
64,7442
65,7470
66,7521
67,9554
68,10228
69,10571
70,10399
71,10056
72,9416
73,7309
74,5666
75,7521
76,5896
77,10880
78,10337
79,11263
80,8604
81,10085
82,8860
83,8748
84,7549
85,6541
86,9477
87,10425
88,10729
89,11198
90,9018
91,8741
92,8426
93,7714
94,6604
95,8058
96,8119
97,9223
98,9457
99,9358
100,8758
101,8409
102,8606
103,10422
104,6577
105,10569
106,10659
107,10619
108,8751
109,10608
110,10681
111,8519
112,9027
113,9926
114,6882
115,7651
116,8369
117,10377
118,9721
119,10741
120,11009
121,9409
122,9472
123,8710
124,7589
125,6921
126,6613
127,9427
128,9446
129,11087
130,10424
131,11031
132,10559
133,7939
134,7820
135,8375
136,7362
137,10417
138,8839
139,10762
140,10418
141,8608
142,9478
143,8458
144,8171
145,6652
146,6732
147,8426
148,8438
149,10873
150,10379
151,9195
152,8817
153,7868
154,7737
155,6466
156,6611
157,6269
158,8862
159,8927
160,9091
161,10250
162,7868
163,6213
164,7959
165,5746
166,6896
167,10849
168,9584
169,9708
170,9465
171,9944
172,7804
173,7823
174,0
175,6267
176,5946
177,7036
178,6747
179,9702
180,10659
181,0
182,7240
183,6650
184,6258
185,7686
186,6807
187,6867
188,9388
189,8751
190,11083
191,10800
192,10738
193,8515
194,9549
195,9222
196,10818
197,6291
198,6016
199,7663
200,0
201,10534
202,8910
203,9702
204,10301
205,7619
206,7408
207,8303
208,6272
209,0
210,10022
211,10235
212,10182
213,9474
214,8553
215,7990
216,6217
217,6934
218,5893
219,0
220,9053
221,9709
222,10559
223,8810
224,8762
225,6823
226,5793
227,7345
228,0
229,10344
230,9213
231,10750
232,11157
233,8910
234,10773
235,5991
236,8445
237,6676
238,7583
239,10872
240,9080
241,8563
242,9270
243,9973
244,7718
245,8183
246,7797
247,7795
248,9580
249,9225
250,9035
251,9577
252,11110
253,10196
254,10196
255,7571
256,7963
257,6373
258,10435
259,8678
260,11070
261,8781
262,10334
263,9935
264,8184
265,7594
266,8432
267,6510
268,8513
269,10532
270,8674
271,10627
272,10384
273,9397
274,6180
275,7749
276,5799
277,10469
278,8864
279,8479
280,9179
281,11058
282,9246
283,10568
284,7796
285,7787
286,10452
287,5720
288,7152
289,8942
290,9182
291,10352
292,11254
293,8618
294,6889
295,6748
296,8084
297,6159
298,10115
299,8897
300,8566
301,10543
302,9762
303,7324
304,5991
305,7995
306,8496
307,5950
308,10241
309,10305
310,10021
311,11127
312,10512
313,9481
314,6659
315,7349
316,7860
317,7889
318,10436
319,10530
320,10586
321,9833
322,8545
323,6898
324,7450
325,5694
326,6747
327,6446
328,6387
329,8826
330,9133
331,10840
332,9138
333,9271
334,6143
335,6383
336,8054
337,8353
338,10935
339,9868
340,8416
341,9256
342,11233
343,7980
344,8472
345,7002
346,6703
347,8333
348,6101
349,9768
350,10047
351,8547
352,11248
353,5729
354,6094
355,6294
356,5994
357,7604
358,11235
359,9283
360,10039
361,9344
362,0
363,8349
364,0
365,8354
366,7634
367,5792
368,8488
369,10602
370,8478
371,9994
372,7334
373,0
374,7148
375,5764
376,7054
377,7054
378,8037
379,8849
380,9960
381,0
382,8591
383,10919
384,10874
385,9613
386,5691
387,8353
388,7260
389,6247
390,0
391,10547
392,9334
393,11066
394,8918
395,5901
396,5632
397,8367
398,5898
399,8043
400,0
401,10999
402,8700
403,10411
404,10703
405,9376
406,7392
407,5985
408,6514
409,8311
410,10551
411,10512
412,8594
413,9271
414,11296
415,7241
416,7688
417,8205
418,6354
419,0
420,9549
421,9445
422,9382
423,9849
424,6258
425,7444
426,7642
427,6762
428,6597
429,11081
430,10598
431,9042
432,10527
433,8581
434,8793
435,7283
436,5975
437,6802
438,8110
439,8610
440,8852
441,9345
442,10763
443,10940
444,9241
445,6284
446,8248
447,7795
448,10193
449,11276
450,9106
451,8804
452,10150
453,8825
454,9440
455,6009
456,6595
457,6406
458,9586
459,10553
460,8508
461,10168
462,11132
463,9847
464,7443
465,6977
466,6928
467,9701
468,10993
469,9569
470,8636
471,8801
472,9293
473,10916
474,8315
475,8254
476,7468
477,11241
478,8635
479,11021
480,8543
481,10319
482,8672
483,9339
484,8360
485,5849
486,10313
487,8571
488,9078
489,9603
490,10597
491,10257
492,9539
493,8772
494,6449
495,5741
496,7541
497,6963
498,6387
499,8408
500,9447
501,10723
502,10927
503,10251
504,7897
505,8196
506,11295
507,7744
508,10346
509,9737
510,8922
511,11110
512,10712
513,9630
514,8197
515,7091
516,6608
517,7803
518,7591
519,10669
520,9019
521,11019
522,10283
523,8697
524,5914
525,5689
526,6042
527,5726
528,6821
529,10549
530,10956
531,9256
532,8512
533,11086
534,7215
535,6328
536,7361
537,8102
538,8268
539,9651
540,11176
541,10757
542,10835
543,6021
544,7528
545,7536
546,7440
547,5775
548,11218
549,9611
550,11176
551,10101
552,9948
553,7021
554,8041
555,6274
556,7712
557,6265
558,7798
559,9414
560,9797
561,8593
562,7846
563,8265
564,8070
565,6046
566,6104
567,6453
568,7998
569,9864
570,8746
571,8575
572,8616
573,11076
574,9052
575,9606
576,10147
577,9141
578,5939
579,7757
580,7230
581,0
582,10594
583,9402
584,9197
585,10322
586,10118
587,6279
588,5629
589,8279
590,7865
591,9917
592,9287
593,10518
594,8665
595,11003
596,7887
597,6823
598,7625
599,7786
600,7060
601,10962
602,10189
603,10710
604,9738
605,10905
606,6213
607,6519
608,8473
609,8464
610,9297
611,9129
612,10016
613,10414
614,10438
615,9451
616,8388
617,7242
618,5833
619,6029
620,8608
621,10645
622,10332
623,9320
624,9868
625,7379
626,5913
627,8325
628,8271
629,9412
630,9542
631,10161
632,10765
633,10857
634,10830
635,9020
636,5654
637,7668
638,6806
639,8966
640,9152
641,11031
642,11265
643,9351
644,9812
645,5787
646,6164
647,6866
648,10865
649,11271
650,8565
651,10160
652,9830
653,8540
654,10062
655,10572
