0,330605
1,330955
2,330805
3,331055
4,331055
5,331005
6,331255
7,331305
8,331455
9,331455
10,331205
11,331555
12,331455
13,331555
14,331555
15,331805
16,331855
17,332005
18,332005
19,332055
20,332155
21,332155
22,332205
23,332255
24,332305
25,332505
26,332555
27,332555
28,332705
29,332806
30,332906
31,332956
32,333006
33,333206
34,333306
35,333256
36,333356
37,333506
38,333506
39,333306
40,333406
41,333256
42,333406
43,333456
44,333506
45,333606
46,333756
47,333956
48,333906
49,334006
50,334306
51,334306
52,334206
53,334456
54,334556
55,334606
56,334656
57,334606
58,334756
59,334706
60,334756
61,334756
62,334756
63,334806
64,334956
65,334806
66,335056
67,335106
68,335156
69,335106
70,335256
71,335306
72,335306
73,335456
74,335556
75,335706
76,335556
77,335856
78,335706
79,335856
80,335956
81,336106
82,336056
83,335956
84,336006
85,336056
86,336106
87,336056
88,336106
89,336156
90,336306
91,336106
92,336206
93,336306
94,336206
95,336106
96,336306
97,336206
98,336256
99,336106
100,336106
101,336106
102,336106
103,336256
104,336206
105,336156
106,336156
107,336056
108,336206
109,336156
110,336206
111,336256
112,336356
113,336206
114,336456
115,336356
116,336556
117,336556
118,336556
119,336606
120,336456
121,336506
122,336556
123,336706
124,336606
125,336756
126,336956
127,336806
128,336756
129,336856
130,336706
131,336756
132,336706
133,336906
134,336956
135,337006
136,337206
137,336906
138,336956
139,337156
140,337156
141,337306
142,337256
143,337406
144,337456
145,337656
146,337456
147,337706
148,337606
149,337606
150,337556
151,337656
152,337606
153,337706
154,337906
155,337856
156,337756
157,337956
158,338006
159,337956
160,338106
161,338256
162,338106
163,338156
164,338106
165,338206
166,338256
167,338306
168,338356
169,338356
170,338306
171,338406
172,338456
173,338506
174,338606
175,338606
176,338456
177,338606
178,338506
179,338606
180,338806
181,338756
182,338806
183,338706
184,338706
185,338756
186,338856
187,338906
188,338906
189,338856
190,338956
191,338906
192,339056
193,339106
194,339106
195,339106
196,339156
197,339306
198,339256
199,339206
200,339306
201,339306
202,339306
203,339306
204,339406
205,339356
206,339356
207,339456
208,339256
209,339506
210,339756
211,339706
212,339706
213,339656
214,339806
215,339906
216,339906
217,339906
218,339956
219,340056
220,339906
221,339806
222,340056
223,340106
224,340056
225,340156
226,340256
227,340256
228,340256
229,340356
230,340256
231,340256
232,340206
233,340156
234,340356
235,340406
236,340556
237,340456
238,340506
239,340606
240,340556
241,340756
242,340606
243,340806
244,340706
245,340756
246,340806
247,340706
248,340706
249,340756
250,340856
251,340656
252,340956
253,341006
254,340956
255,340956
256,341106
257,341156
258,341256
259,341056
260,341206
261,341106
262,341056
263,341106
264,341056
265,340956
266,341206
267,341156
268,341056
269,341106
270,341206
271,341256
272,341306
273,341156
274,341356
275,341256
276,341256
277,341356
278,341456
279,341106
280,341156
281,341106
282,341206
283,341156
284,341256
285,341156
286,341156
287,341006
288,341206
289,341056
290,341206
291,341256
292,341256
293,341206
294,341356
295,341356
296,341256
297,341356
298,341256
299,341406
300,341606
301,341556
302,341556
303,341506
304,341656
305,341556
306,341656
307,341606
308,341656
309,341656
310,341706
311,341556
312,341706
313,341706
314,341556
315,341606
316,341556
317,341606
318,341556
319,341657
320,341706
321,341607
322,341756
323,341507
324,341656
325,341706
326,341906
327,341806
328,341856
329,341956
330,342106
331,341756
332,341956
333,342106
334,342006
335,342106
336,342206
337,342106
338,342106
339,342306
340,342257
341,342306
342,342306
343,342357
344,342306
345,342406
346,342356
347,342356
348,342506
349,342456
350,342456
351,342556
352,342506
353,342556
354,342756
355,342756
356,342757
357,342706
358,342706
359,342806
360,342857
361,342707
362,342757
363,342656
364,342806
365,342756
366,343006
367,342906
368,343006
369,342956
370,343206
371,343356
372,343406
373,343306
374,343456
375,343356
376,343406
377,343406
378,343506
379,343406
380,343356
381,343456
382,343356
383,343256
384,343356
385,343256
386,343256
387,343456
388,343356
389,343356
390,343506
391,343456
392,343457
393,343306
394,343306
395,343506
396,343256
397,343456
398,343256
399,343456
400,343256
401,343406
402,343556
403,343356
404,343506
405,343256
406,343206
407,343406
408,343356
409,343256
410,343106
411,343156
412,343156
413,343156
414,343006
415,343156
416,343156
417,343106
418,343106
419,342956
420,343056
421,342906
422,342906
423,342906
424,342956
425,342756
426,342756
427,342906
428,342756
429,342706
430,342756
431,342656
432,342706
433,342806
434,342806
435,342756
436,342806
437,342906
438,342906
439,342856
440,342706
441,342856
442,342806
443,342756
444,342806
445,342706
446,342806
447,342856
448,342956
449,342906
450,342906
451,342956
452,342956
453,343156
454,343206
455,343156
456,343156
457,343156
458,343406
459,343506
460,343406
461,343656
462,343556
463,343556
464,343706
465,343606
466,343706
467,343856
468,343756
469,343856
470,343906
471,343906
472,343956
473,343756
474,344106
475,344256
476,344356
477,344356
478,344506
479,344456
480,344606
481,344656
482,344656
483,344756
484,344656
485,344556
486,344356
487,344506
488,344656
489,344556
490,344706
491,344756
492,344706
493,344756
494,344756
495,344806
496,344806
497,344906
498,344806
499,344756
500,344756
501,344756
502,345006
503,344906
504,345156
505,345056
506,345006
507,345006
508,344956
509,345056
510,344906
511,344956
512,345106
513,345156
514,345106
515,345056
516,345156
517,345256
518,345206
519,345156
520,345406
521,345456
522,345256
523,345356
524,345356
525,345106
526,345306
527,345256
528,345306
529,345506
530,345256
531,345356
532,345406
533,345356
534,345406
535,345406
536,345356
537,345256
538,345506
539,345356
540,345606
541,345356
542,345306
543,345256
544,345356
545,345356
546,345356
547,345406
548,345306
549,345356
550,345306
551,345356
552,345356
553,345206
554,345256
555,345407
556,345306
557,345256
558,345356
559,345356
560,345306
561,345406
562,345156
563,345256
564,345356
565,345206
566,345006
567,345157
568,345206
569,345206
570,345306
571,345206
572,345256
573,345256
574,345306
575,345106
576,345356
577,345256
578,345306
579,345356
580,345206
581,345256
582,345356
583,345256
584,345156
585,345256
586,345306
587,345256
588,345506
589,345406
590,345206
591,345256
592,345406
593,345506
594,345406
595,345406
596,345356
597,345506
598,345256
599,345506
600,345456
601,345456
602,345406
603,345406
604,345406
605,345306
606,345306
607,345456
608,345456
609,345356
610,345406
611,345356
612,345106
613,345356
614,345156
615,345206
616,345106
617,345106
618,345056
619,344956
620,345106
621,345056
622,344956
623,345006
624,344956
625,344857
626,345006
627,344906
628,344806
629,344856
630,344856
631,344806
632,344906
633,344806
634,344656
635,344757
636,344756
637,344757
638,344756
639,344656
640,344706
641,344607
642,344556
643,344657
644,344557
645,344457
646,344457
647,344607
648,344457
649,344507
650,344357
651,344607
652,344307
653,344457
654,344207
655,344557
656,344307
657,344207
658,344157
659,344157
660,344357
661,344357
662,344157
663,344157
664,344257
665,344107
666,344206
667,344257
668,344157
669,344206
670,344106
671,344056
672,344206
673,344106
674,344206
675,344206
676,344206
677,344106
678,344206
679,344206
680,344156
681,344306
682,344156
683,344256
684,344356
685,344106
686,344456
687,344356
